,회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(IFRS),유동금융자산(IFRS),매출채권 및 기타유동채권(IFRS),상각후원가측정 유가증권(IFRS),매출채권(IFRS),미수금(IFRS),단기대여금(IFRS),선급금(IFRS),기타유동자산(IFRS),상품(IFRS),제품(IFRS),원재료(부재료)(IFRS),토지(IFRS),건물 및 부속설비(IFRS),기계장치(IFRS),차량운반구(IFRS),공구,회원권(IFRS),배출권자산(IFRS),매입채무(IFRS),미지급금(IFRS),미지급비용(IFRS),선수금(IFRS),당기법인세부채(미지급법인세)(IFRS),기타유동부채(IFRS),장기차입금(IFRS),보통주자본금(IFRS),주식발행초과금(IFRS),자기주식(IFRS),기타포괄손익누계액(IFRS),이익준비금(IFRS),미처분이익잉여금(결손금)(IFRS),매출액(수익)(IFRS),제품매출액(IFRS),기타수익(IFRS),종업원 급여비용(IFRS),급여(IFRS),퇴직급여(IFRS),복리후생비(IFRS),보험료(IFRS),여비교통비(IFRS),임차료(IFRS),접대비(IFRS),감가상각비(IFRS),광고선전비(IFRS),차량유지비(IFRS),연구개발비(IFRS),대손상각비(IFRS),기타(IFRS),이자수익(IFRS),외환차손(IFRS).1,외화환산손실(IFRS).1,법인세비용(IFRS),label
292,(주)케이에스인더스트리,101000,2019,5,29,32902,  기타 기계 및 장비 제조업 ,2009-11-06,,1542177.0,1578267.0,8360245.0,0.0,11847347.0,766108.0,4398728.0,3522303.0,3539921.0,0.0,935854.0,1832327.0,980300.0,2693883.0,948414.0,33734.0,634804.0,151389.0,0.0,7880589.0,879552.0,1039241.0,4877812.0,,4877812.0,2000000.0,30866433.0,40035925.0,0.0,0.0,120829.0,-48870249.0,32880655.0,0.0,32880655.0,2784035.0,842833.0,237184.0,271657.0,0.0,168488.0,70958.0,0.0,339867.0,0.0,0.0,464674.0,0.0,760542.0,81747.0,126211.0,27981.0,54608.0,1.0
293,(주)케이엔씨글로벌,68150,2013,4,42,31309,  전문직별 공사업 ,2003-07-21,2017/03/07,1210208.0,1438993.0,9417524.0,0.0,1616412.0,7084452.0,4107493.0,1199672.0,615415.0,32959.0,0.0,610530.0,81320.0,369577.0,6377674.0,110158.0,4080715.0,24017.0,0.0,2357798.0,1016674.0,307145.0,637.0,239376.0,637.0,224881.0,18265859.0,0.0,-5651447.0,-233162.0,0.0,-6675313.0,32731899.0,1568990.0,99530.0,6017938.0,2422975.0,416477.0,199422.0,115188.0,267421.0,2032200.0,93738.0,630411.0,256878.0,49132.0,603189.0,53710.0,160967.0,273499.0,86534.0,8234.0,2319.0,1.0
294,(주)케이지모빌리언스,46440,2012,5,58,105802,  출판업 ,2004-12-14,,23737938.0,1380000.0,26096525.0,,18018947.0,10915815.0,0.0,202762553.0,150101982.0,0.0,0.0,0.0,4496556.0,15052383.0,0.0,22561.0,3715107.0,993244.0,,166128.0,34778331.0,0.0,57060791.0,2346122.0,57060791.0,10000000.0,9287983.0,36929177.0,-1242579.0,62290.0,0.0,51548451.0,95032451.0,0.0,82799583.0,5570408.0,4059753.0,522440.0,988215.0,152669.0,154886.0,457915.0,422596.0,835895.0,0.0,176346.0,1998420.0,11481558.0,0.0,170147.0,474.0,74.0,4028752.0,0.0
295,(주)케이지모빌리언스,46440,2013,5,58,105802,  출판업 ,2004-12-14,,30800569.0,1480000.0,29808748.0,,25910331.0,9331396.0,0.0,185781399.0,124714123.0,0.0,0.0,0.0,4496556.0,15052383.0,0.0,22561.0,4067698.0,925244.0,,1490998.0,55463963.0,0.0,23274455.0,3358958.0,23274455.0,7500330.0,9287983.0,36929177.0,-1242579.0,49821.0,0.0,58346513.0,118648067.0,0.0,105942608.0,7837390.0,6275553.0,494623.0,1067214.0,141781.0,234367.0,137204.0,358003.0,1001971.0,0.0,177492.0,1914733.0,16452367.0,0.0,734438.0,11619.0,277.0,3329610.0,0.0
296,(주)케이지모빌리언스,46440,2014,5,58,105802,  출판업 ,2004-12-14,,1075406.0,1408000.0,37542851.0,,35702628.0,7785307.0,0.0,239695062.0,205829543.0,0.0,0.0,0.0,4496556.0,16453604.0,0.0,0.0,4946058.0,766244.0,,1309332.0,61670626.0,0.0,13802738.0,,13802738.0,10000000.0,9432331.0,40294856.0,-1242579.0,376167.0,0.0,68981461.0,148373063.0,0.0,137067418.0,7348007.0,5569447.0,544131.0,1234429.0,165870.0,192974.0,137033.0,341292.0,1228552.0,0.0,261877.0,2198187.0,14819206.0,0.0,0.0,1885.0,0.0,4908865.0,0.0
297,(주)케이지모빌리언스,46440,2015,5,58,105802,  출판업 ,2004-12-14,,1573298.0,1051000.0,36692265.0,,39271840.0,4896757.0,0.0,316414914.0,282053763.0,0.0,0.0,0.0,4496556.0,16386818.0,0.0,0.0,5061564.0,476244.0,,545902.0,99177040.0,0.0,18203376.0,,18203376.0,10000000.0,10355711.0,61595642.0,-11703586.0,94607.0,0.0,73695032.0,172894261.0,0.0,162124574.0,6712718.0,5012862.0,607839.0,1092017.0,228781.0,154662.0,141176.0,232587.0,1685058.0,0.0,283620.0,2261753.0,17548089.0,125871.0,0.0,2727.0,0.0,2940110.0,0.0
298,(주)케이지이니시스,35600,2012,5,58,105802,  출판업 ,2002-11-22,,66123798.0,44758264.0,16331701.0,,13718533.0,1806134.0,2078264.0,2010268.0,2062583.0,7180.0,0.0,0.0,1545333.0,2598002.0,5325691.0,0.0,2244515.0,527994.0,,3427041.0,2507971.0,484516.0,122024.0,,122024.0,0.0,12716581.0,41670619.0,-2685111.0,-2963063.0,447831.0,95571622.0,219431246.0,0.0,0.0,11666876.0,9217859.0,724556.0,1724462.0,214547.0,139725.0,280750.0,241302.0,728916.0,4221983.0,120342.0,0.0,0.0,116596.0,,1994.0,531.0,6045896.0,0.0
299,(주)케이지이니시스,35600,2013,5,58,105802,  출판업 ,2002-11-22,,139692371.0,24339402.0,67679101.0,,56662788.0,9912381.0,6024403.0,157333639.0,3289746.0,690260.0,0.0,0.0,11095774.0,21060353.0,13611212.0,504939.0,7553927.0,1243698.0,,13612951.0,62358086.0,981931.0,23463351.0,5016937.0,23703792.0,7500330.0,12716581.0,41670619.0,-2685111.0,-3129893.0,558121.0,108823845.0,415769259.0,0.0,10584.0,21072422.0,16241989.0,1364982.0,3047286.0,276440.0,442702.0,354568.0,552340.0,1750351.0,2925276.0,300449.0,1914733.0,18613704.0,186774.0,4277794.0,185.0,1177.0,8560679.0,0.0
300,(주)케이지이니시스,35600,2014,5,58,105802,  출판업 ,2002-11-22,,43734720.0,84499065.0,76775175.0,,72103445.0,8411993.0,790704.0,218684405.0,14071287.0,1164688.0,0.0,0.0,11095774.0,22461575.0,14211656.0,1157621.0,8882761.0,1084698.0,,10039693.0,69118223.0,2189462.0,14480414.0,9263383.0,14713970.0,10399973.0,12875811.0,45712600.0,-9091149.0,738655.0,930468.0,127460516.0,547791153.0,0.0,117299401.0,22598735.0,17603108.0,1659350.0,3323674.0,283388.0,389746.0,451306.0,530537.0,2016394.0,2819700.0,390263.0,2198187.0,17627101.0,210882.0,4239055.0,41230.0,0.0,10138170.0,0.0
301,(주)케이지이니시스,35600,2015,5,58,105802,  출판업 ,2002-11-22,,18940775.0,53205662.0,77736037.0,,84003928.0,9019853.0,1083008.0,293554718.0,12361007.0,1134157.0,0.0,0.0,11095774.0,22523090.0,25976943.0,2773752.0,11832628.0,2540120.0,,9329001.0,102979985.0,10276309.0,18853640.0,6859804.0,18962196.0,10079824.0,13290041.0,56234191.0,-24588176.0,890555.0,1423551.0,105467321.0,696865682.0,0.0,153121.0,27013686.0,16874635.0,1870367.0,3710957.0,409240.0,390370.0,613130.0,403850.0,2645558.0,5732750.0,447849.0,2261753.0,23929974.0,313588.0,2390591.0,7109.0,0.0,11328164.0,0.0
302,(주)코디,80530,2015,5,20,32902,  화학물질 및 화학제품 제조업; 의약품 제외 ,2010-01-05,,12075797.0,622758.0,7590935.0,,7381632.0,215687.0,535074.0,130694.0,275301.0,508.0,178181.0,2235682.0,8192617.0,11959580.0,1807882.0,0.0,0.0,1793982.0,,1471863.0,1077571.0,334559.0,255365.0,,255365.0,1008312.0,6004631.0,17189226.0,-1992372.0,-97919.0,79600.0,6129639.0,54946269.0,54909559.0,0.0,5106240.0,2652979.0,1799781.0,378501.0,0.0,278033.0,123666.0,134504.0,550483.0,0.0,0.0,513007.0,0.0,1022605.0,96540.0,127150.0,18961.0,215425.0,0.0
303,(주)코디,80530,2016,5,20,32902,  화학물질 및 화학제품 제조업; 의약품 제외 ,2010-01-05,,8793907.0,21026960.0,3102844.0,,3054436.0,57378.0,1269960.0,41181.0,333707.0,0.0,86159.0,857024.0,9980921.0,10001848.0,2476092.0,0.0,0.0,1773132.0,,2216745.0,1185902.0,719287.0,1339.0,118781.0,1339.0,1770600.0,7955916.0,31348918.0,-1435428.0,592635.0,79600.0,-2904706.0,8087303.0,8083903.0,0.0,2151103.0,1343485.0,38656.0,322089.0,0.0,202050.0,41922.0,82832.0,400355.0,0.0,0.0,250659.0,22769.0,563436.0,106419.0,3549.0,84154.0,1841332.0,1.0
304,(주)크레버스,96240,2016,5,85,168505,  교육 서비스업 ,2008-06-27,,14504846.0,13621241.0,21938305.0,0.0,25601851.0,3333674.0,470149.0,1100250.0,495.0,2105794.0,0.0,0.0,21750349.0,5964111.0,0.0,382098.0,27446548.0,0.0,0.0,253474.0,7418184.0,1026443.0,9393798.0,1207292.0,10659240.0,5801119.0,3448289.0,46471619.0,-12901980.0,679982.0,1555674.0,9846234.0,138574465.0,0.0,27467222.0,32489292.0,31881541.0,0.0,0.0,568855.0,1595779.0,11310554.0,812112.0,12493258.0,2198849.0,35599.0,2095200.0,4342053.0,2675871.0,848228.0,22491.0,25850.0,1218120.0,1.0
305,(주)크레버스,96240,2017,5,85,168505,  교육 서비스업 ,2008-06-27,,12831799.0,5911350.0,20323554.0,0.0,24773388.0,6316909.0,408262.0,1142792.0,650.0,2268266.0,0.0,0.0,10276297.0,5378650.0,0.0,434952.0,26728159.0,0.0,0.0,171540.0,7080027.0,1337182.0,9742283.0,268753.0,10967954.0,5800000.0,3519395.0,48000140.0,-12901980.0,1645083.0,1724144.0,8670006.0,147363632.0,0.0,29238961.0,32554683.0,32206665.0,0.0,0.0,657481.0,1345207.0,12864258.0,705829.0,10145929.0,2225337.0,36539.0,1443642.0,686232.0,2336295.0,786561.0,36082.0,169749.0,1136691.0,1.0
306,(주)타이거일렉,219130,2018,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2015-09-25,,8415630.0,0.0,7173640.0,0.0,7353145.0,87112.0,0.0,42000.0,301651.0,0.0,6833597.0,1807946.0,3155478.0,6585927.0,23695028.0,256765.0,1228014.0,0.0,0.0,919901.0,1554485.0,249966.0,0.0,,0.0,0.0,3157145.0,11888223.0,0.0,0.0,0.0,26538637.0,33746373.0,33375120.0,72089.0,9648049.0,1117625.0,261392.0,192408.0,43385.0,43646.0,65406.0,51919.0,293488.0,23161.0,79191.0,0.0,0.0,200121.0,0.0,0.0,0.0,484819.0,1.0
307,(주)타이거일렉,219130,2019,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2015-09-25,,13126846.0,700.0,8638760.0,0.0,7715528.0,1176660.0,700.0,0.0,260817.0,0.0,4982129.0,2001535.0,3155478.0,6748927.0,23950028.0,272394.0,1281294.0,0.0,0.0,941635.0,1591682.0,296639.0,0.0,,0.0,0.0,3157145.0,11888223.0,0.0,0.0,0.0,28359075.0,35062583.0,34594821.0,59800.0,9832723.0,1134069.0,238746.0,232.0,39639.0,73594.0,63174.0,53604.0,324515.0,823.0,81689.0,0.0,0.0,264778.0,0.0,0.0,0.0,52135.0,1.0
308,(주)트레이스,52290,2016,4,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2001-05-31,2018/10/11,786903.0,1362000.0,16145722.0,,12555147.0,5729662.0,1453863.0,7819970.0,5203091.0,345743.0,3642622.0,1929091.0,3774000.0,5121789.0,3049334.0,11318.0,454407.0,0.0,,677607.0,1704258.0,21625.0,84275.0,,84275.0,0.0,22252768.0,37832356.0,-40763.0,0.0,0.0,-23252592.0,14681170.0,11673694.0,0.0,2433144.0,1322972.0,146148.0,373543.0,13860.0,242341.0,230985.0,125242.0,377263.0,139011.0,19766.0,48878.0,-88216.0,0.0,14786.0,291734.0,133047.0,0.0,1.0
309,(주)티에스넥스젠,43220,2012,5,29,32604,  기타 기계 및 장비 제조업 ,2001-07-03,,254175.0,139000.0,1318630.0,,1701144.0,420128.0,257689.0,267540.0,217028.0,2158209.0,15564.0,1419519.0,0.0,0.0,2335640.0,0.0,219253.0,0.0,,747728.0,292318.0,3694.0,53286.0,,53286.0,0.0,1591899.0,11778298.0,0.0,1210540.0,0.0,-12601336.0,3513154.0,2929686.0,0.0,946429.0,625481.0,16147.0,114385.0,2881.0,35669.0,138934.0,53116.0,29570.0,0.0,3434.0,285231.0,583878.0,397.0,,0.0,0.0,0.0,0.0
310,(주)티에스넥스젠,43220,2013,5,29,32604,  기타 기계 및 장비 제조업 ,2001-07-03,,4018742.0,293446.0,6753392.0,,7865265.0,243615.0,400135.0,1172666.0,1138433.0,0.0,25152.0,1029949.0,0.0,0.0,1854200.0,39051.0,350638.0,0.0,,167236.0,443147.0,50833.0,8940.0,,8940.0,0.0,2891834.0,13740201.0,0.0,1210540.0,0.0,-1600665.0,15274093.0,1010692.0,0.0,1405601.0,1179411.0,65224.0,155383.0,7318.0,78013.0,114689.0,125806.0,105974.0,0.0,13872.0,0.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0
311,(주)티피씨메카트로닉스,48770,2014,5,29,32901,  기타 기계 및 장비 제조업 ,2001-01-16,,2080006.0,5624960.0,23204552.0,,22311070.0,1048450.0,236789.0,1078113.0,138442.0,4094859.0,1189573.0,9691602.0,7044209.0,17994585.0,6323334.0,1126749.0,9560989.0,296273.0,,22172529.0,843880.0,302785.0,311077.0,789725.0,311077.0,5160880.0,6450000.0,460653.0,0.0,-63138.0,458019.0,17497811.0,78617990.0,45267376.0,78617990.0,17899113.0,8300858.0,739131.0,678698.0,248520.0,577140.0,809012.0,275654.0,475757.0,417323.0,962316.0,927362.0,138437.0,41441.0,318932.0,44708.0,22799.0,585277.0,1.0
312,(주)티피씨메카트로닉스,48770,2015,5,29,32901,  기타 기계 및 장비 제조업 ,2001-01-16,,5309214.0,2720626.0,21803404.0,,20853048.0,1179785.0,171037.0,44289.0,149733.0,3802060.0,2438813.0,11034833.0,6804688.0,17559056.0,7042695.0,1457295.0,10154209.0,106273.0,,21519916.0,1309677.0,293343.0,910607.0,59448.0,910607.0,4128750.0,6450000.0,460653.0,0.0,237704.0,490268.0,18810057.0,86740197.0,52907983.0,86740197.0,19009488.0,8602780.0,655683.0,696757.0,318131.0,587922.0,886996.0,309913.0,440157.0,398688.0,970422.0,1077188.0,52710.0,50300.0,145482.0,133489.0,75539.0,115336.0,1.0
313,(주)티피씨메카트로닉스,48770,2016,5,29,32901,  기타 기계 및 장비 제조업 ,2001-01-16,,7835254.0,2462246.0,28779291.0,,28785936.0,171172.0,161396.0,149326.0,133812.0,4892322.0,2699293.0,7805878.0,6600288.0,16794822.0,7220620.0,1407438.0,11168761.0,0.0,,28856406.0,995051.0,519196.0,230606.0,3402.0,230606.0,8067350.0,6450000.0,460653.0,0.0,-183847.0,522518.0,2112140.0,92337671.0,56670751.0,0.0,19622219.0,8541860.0,614095.0,713527.0,287235.0,494187.0,563037.0,233023.0,417551.0,221479.0,910550.0,1491464.0,0.0,41267.0,63709.0,76135.0,23468.0,1159019.0,1.0
314,(주)파이오링크,170790,2013,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2013-08-02,,15167175.0,1437231.0,16313326.0,,16140679.0,20401.0,127231.0,2502.0,101329.0,87234.0,698177.0,1266948.0,338398.0,1426353.0,0.0,0.0,4278943.0,67388.0,,2772029.0,1203761.0,1603.0,296600.0,,1233086.0,700000.0,2571165.0,11963528.0,0.0,10236.0,0.0,17191929.0,23096372.0,22928225.0,0.0,8614448.0,3454610.0,246203.0,652985.0,402.0,370924.0,163753.0,138973.0,115264.0,460004.0,0.0,3888535.0,0.0,0.0,249515.0,71465.0,4458.0,301928.0,1.0
315,(주)파이오링크,170790,2014,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2013-08-02,,10584059.0,5023345.0,5688898.0,,4539734.0,1065225.0,161090.0,84632.0,387115.0,129174.0,5091574.0,1356315.0,507715.0,1633294.0,0.0,0.0,5528774.0,67388.0,,1428775.0,1350632.0,394676.0,54988.0,26384.0,948385.0,0.0,2643165.0,12113906.0,0.0,30816.0,41139.0,13418743.0,23681124.0,20728300.0,0.0,9401349.0,4468418.0,436813.0,887992.0,8006.0,479913.0,261083.0,131413.0,169128.0,423351.0,0.0,4191173.0,0.0,0.0,359282.0,23598.0,4280.0,-237588.0,1.0
316,(주)퓨처코어,151910,2015,6,26,32703,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2012-08-02,,4962801.0,1548996.0,27321898.0,,23198734.0,4325122.0,15000.0,250318.0,214125.0,0.0,6744258.0,12312643.0,6928983.0,12150798.0,88065426.0,441994.0,9602415.0,0.0,,42625583.0,13592051.0,950318.0,9511.0,13585.0,9511.0,25256254.0,6032632.0,39287534.0,-2293691.0,852103.0,369761.0,-15447371.0,90289360.0,84561091.0,90289360.0,23659998.0,4195925.0,1429250.0,733795.0,108956.0,512849.0,134158.0,72420.0,182158.0,19469.0,48305.0,1142186.0,4294.0,37097.0,10703.0,3590811.0,437397.0,-9716.0,1.0
317,(주)퓨처코어,151910,2018,6,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2012-08-02,,9566343.0,569795.0,20495535.0,0.0,24592224.0,705087.0,528254.0,1651719.0,3701488.0,575391.0,1772861.0,1654762.0,2970395.0,8146444.0,50538736.0,253054.0,9378613.0,0.0,0.0,10152585.0,2115344.0,350581.0,0.0,,0.0,0.0,10901365.0,25994193.0,0.0,2999833.0,0.0,-52795536.0,61102246.0,19240317.0,0.0,15026399.0,2438615.0,81022.0,475539.0,166734.0,470312.0,134220.0,134919.0,85492.0,0.0,68532.0,282835.0,-2533022.0,12662.0,278306.0,2435064.0,2860202.0,203725.0,1.0
318,(주)퓨처코어,151910,2019,6,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2012-08-02,,3646727.0,313203.0,13787874.0,0.0,15880641.0,1386816.0,184312.0,3811135.0,4604050.0,223368.0,1729292.0,4497806.0,2970395.0,26547001.0,51771993.0,282779.0,10339340.0,0.0,0.0,9213905.0,5834122.0,591085.0,2550040.0,,2550040.0,4839252.0,14423938.0,48602922.0,0.0,2075604.0,0.0,-69281070.0,52623027.0,49098599.0,0.0,15351467.0,3094814.0,103184.0,697087.0,357446.0,520208.0,141072.0,229816.0,376102.0,10000.0,61695.0,278259.0,-86329.0,117102.0,154648.0,815207.0,990582.0,0.0,1.0
319,(주)퓨처코어,151910,2020,6,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2012-08-02,,11786591.0,284478.0,10840898.0,0.0,10216564.0,2779366.0,142954.0,725954.0,905101.0,1263806.0,1337628.0,6080509.0,2970395.0,26104486.0,46747098.0,256693.0,10106787.0,154400.0,0.0,5148463.0,5187430.0,238117.0,0.0,,0.0,2411005.0,14862535.0,53007425.0,0.0,1255119.0,0.0,-71031457.0,56967083.0,44970995.0,67973.0,11556629.0,2251995.0,145304.0,429341.0,168821.0,282078.0,101262.0,128739.0,391635.0,16909.0,44888.0,159741.0,-1482275.0,203637.0,443717.0,1904964.0,4040900.0,0.0,1.0
320,(주)퓨처코어,151910,2021,6,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2012-08-02,,39472709.0,12637421.0,8823318.0,0.0,9987298.0,311397.0,162931.0,1493581.0,1797344.0,1658286.0,2366990.0,7489971.0,2970395.0,29613455.0,48610883.0,318213.0,10468975.0,122790.0,0.0,4250745.0,2062981.0,1667883.0,763575.0,,763575.0,879845.0,14862535.0,53007425.0,0.0,2479500.0,0.0,-98590193.0,51482023.0,48652440.0,0.0,10543430.0,2443298.0,100727.0,465451.0,198578.0,298588.0,78091.0,121431.0,384295.0,15665.0,65014.0,996968.0,-584210.0,57563.0,148146.0,1039976.0,151478.0,336767.0,1.0
321,(주)프로텍,53610,2013,5,29,32902,  기타 기계 및 장비 제조업 ,2001-08-17,,15397781.0,10356000.0,14280213.0,,14417536.0,813188.0,161000.0,403855.0,442883.0,24757.0,7167037.0,1989324.0,10154173.0,3904184.0,1144884.0,253187.0,1596307.0,1455763.0,,4220413.0,2323941.0,325190.0,12280.0,519956.0,12280.0,929311.0,4500000.0,6154602.0,-305565.0,-1903784.0,709111.0,68940045.0,66121896.0,65836868.0,0.0,11985492.0,3704126.0,227419.0,390897.0,57539.0,988200.0,75039.0,497240.0,275189.0,212066.0,105157.0,1755764.0,67842.0,0.0,284697.0,762115.0,237385.0,1330944.0,0.0
322,(주)프로텍,53610,2014,5,29,32902,  기타 기계 및 장비 제조업 ,2001-08-17,,19693918.0,15430736.0,20263379.0,,20308449.0,751475.0,2925500.0,261104.0,282875.0,522603.0,3713943.0,1687787.0,44576105.0,3816412.0,1137002.0,203514.0,1671234.0,1455763.0,,2889489.0,2217716.0,481920.0,108125.0,3043130.0,108125.0,3575088.0,4500000.0,6154602.0,-305565.0,-2235119.0,779220.0,84071812.0,92547433.0,90850600.0,0.0,13709278.0,4202613.0,270289.0,348078.0,66360.0,980473.0,68324.0,604223.0,241296.0,192810.0,98074.0,1345601.0,202745.0,0.0,663686.0,830989.0,86214.0,3500483.0,0.0
323,(주)프로텍,53610,2015,5,29,32902,  기타 기계 및 장비 제조업 ,2001-08-17,,10267617.0,3107707.0,22801622.0,,22590683.0,1384736.0,0.0,1415317.0,1286956.0,24903.0,4632572.0,1777892.0,44687354.0,28053157.0,1369027.0,219714.0,3052374.0,1600773.0,,2852381.0,4427995.0,572180.0,494764.0,939918.0,494764.0,3315903.0,4500000.0,6154602.0,-305565.0,-2188494.0,919439.0,95004604.0,75099920.0,69908615.0,0.0,13252678.0,3963632.0,306495.0,361821.0,52852.0,845362.0,60123.0,629450.0,268356.0,179726.0,80307.0,435257.0,164434.0,0.0,557889.0,586958.0,113629.0,2369495.0,0.0
324,(주)프로텍,53610,2016,5,29,32902,  기타 기계 및 장비 제조업 ,2001-08-17,,19939987.0,3763274.0,24590623.0,,24695885.0,912606.0,800000.0,406031.0,594080.0,341626.0,4798404.0,1894178.0,42605722.0,36781603.0,1823809.0,210045.0,3773115.0,1600773.0,,5036954.0,5278042.0,516799.0,919092.0,2473027.0,919092.0,3025920.0,4699453.0,9555921.0,-2297240.0,-1937244.0,1050894.0,108046590.0,94840058.0,91618665.0,0.0,14052214.0,4467984.0,307579.0,356337.0,66245.0,737843.0,193410.0,428269.0,455050.0,207834.0,34061.0,138735.0,-83929.0,0.0,88186.0,1337673.0,167970.0,3922485.0,0.0
325,(주)프로텍,53610,2017,5,29,32902,  기타 기계 및 장비 제조업 ,2001-08-17,,21048082.0,3270274.0,34636861.0,,35486077.0,472571.0,707000.0,621278.0,408884.0,138754.0,15769314.0,4947567.0,41975679.0,35826819.0,3018369.0,248781.0,4606379.0,1225968.0,,5720580.0,6398795.0,527410.0,4100787.0,5456412.0,4100787.0,3000000.0,4730102.0,10074197.0,-2297239.0,-2025797.0,1184663.0,133258655.0,149802231.0,146493135.0,0.0,18127271.0,5042746.0,230701.0,410744.0,107378.0,751771.0,253335.0,389227.0,490355.0,254742.0,37376.0,1405245.0,308379.0,0.0,157700.0,2228734.0,831231.0,6999514.0,0.0
326,(주)프로텍,53610,2018,5,29,32902,  기타 기계 및 장비 제조업 ,2001-08-17,,25517406.0,1518811.0,57331177.0,0.0,57121877.0,1771761.0,500000.0,559670.0,668271.0,2809990.0,8651462.0,5155838.0,42291885.0,36451606.0,2947700.0,276326.0,5134611.0,1385519.0,0.0,10730277.0,6504571.0,564770.0,998333.0,4665168.0,998333.0,0.0,4730102.0,9070206.0,-4873029.0,-1877179.0,1364247.0,156343759.0,153993870.0,152473231.0,0.0,22034478.0,4739684.0,227133.0,382168.0,93097.0,713585.0,118966.0,562488.0,470154.0,256892.0,35263.0,1251299.0,235417.0,0.0,323546.0,651158.0,260209.0,7937036.0,0.0
327,(주)프로텍,53610,2019,5,29,32902,  기타 기계 및 장비 제조업 ,2001-08-17,,71317717.0,21469811.0,25383609.0,0.0,26229268.0,380033.0,451000.0,349849.0,409171.0,1027140.0,9330836.0,6073905.0,42501006.0,36594050.0,3041350.0,288859.0,5271938.0,1385519.0,0.0,2683894.0,4836838.0,782542.0,2441989.0,7064246.0,2441989.0,0.0,5500000.0,15985253.0,-4898335.0,-1787699.0,1628704.0,190250010.0,179775053.0,176376004.0,0.0,26922332.0,6383391.0,2118269.0,436055.0,69581.0,666562.0,82249.0,485891.0,625706.0,324136.0,31249.0,440265.0,-278065.0,0.0,887611.0,2201300.0,370372.0,11487804.0,0.0
328,(주)한진피앤씨,61460,2012,4,22,32202,  고무 및 플라스틱제품 제조업 ,2002-04-11,2017/09/29,37533.0,2895227.0,13288448.0,,10753666.0,252400.0,10371016.0,15293642.0,1107284.0,3105744.0,1340618.0,602966.0,37146596.0,15584810.0,22103240.0,78264.0,518219.0,0.0,,11518820.0,5001374.0,1577458.0,127819.0,,127819.0,11899983.0,12110303.0,59040577.0,0.0,-153769.0,1414919.0,-18973619.0,102123635.0,0.0,102123635.0,12162773.0,2479829.0,182378.0,394779.0,87186.0,356312.0,144825.0,96626.0,356255.0,20726.0,764439.0,140973.0,245671.0,110830.0,,0.0,0.0,4022568.0,1.0
329,(주)한진피앤씨,61460,2013,4,22,32202,  고무 및 플라스틱제품 제조업 ,2002-04-11,2017/09/29,8248837.0,40000.0,10329593.0,,10467077.0,1037598.0,11418073.0,17032742.0,344897.0,478841.0,2106177.0,1661741.0,37124096.0,15166710.0,18949737.0,26821.0,328309.0,0.0,,10870760.0,5500960.0,1900491.0,248217.0,,248217.0,42780707.0,12110303.0,59040577.0,0.0,-24054.0,1414919.0,-82341149.0,85228943.0,0.0,85228943.0,13780887.0,3214589.0,436267.0,392020.0,100771.0,263457.0,132418.0,90456.0,298142.0,1373.0,666369.0,88078.0,135768.0,106710.0,0.0,0.0,0.0,0.0,1.0
330,(주)행남사,8800,2016,4,10,32302,  식료품 제조업 ,1993-09-03,2021/06/07,273133.0,3278561.0,12727943.0,,12636702.0,296683.0,6095976.0,2257238.0,54917.0,5285705.0,6237858.0,436184.0,3630295.0,2986533.0,3561659.0,223143.0,0.0,27068.0,,2651362.0,4756545.0,494993.0,27280.0,,27280.0,0.0,34422445.0,5563324.0,0.0,-1058613.0,2476880.0,-31339895.0,27950372.0,21655525.0,0.0,3829593.0,1841515.0,101848.0,361936.0,63095.0,106770.0,488728.0,30779.0,128956.0,462743.0,58451.0,0.0,1322304.0,0.0,163365.0,221805.0,50959.0,-819217.0,1.0
