회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율(IFRS),유형자산증가율(IFRS),비유동생물자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),정상영업이익증가율(IFRS),순이익증가율(IFRS),총포괄이익증가율(IFRS),종업원1인당 부가가치증가율(IFRS),종업원수증가율(IFRS),종업원1인당 매출액증가율(IFRS),종업원1인당 인건비증가율(IFRS),매출액총이익률(IFRS),매출액정상영업이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본정상영업이익률(IFRS),총자본순이익률(IFRS),자기자본정상영업이익률(IFRS),자기자본순이익률(IFRS),경영자본정상영업이익률(IFRS),경영자본순이익률(IFRS),자본금정상영업이익률(IFRS),자본금순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),기타손익비률(IFRS),금융손익비율(IFRS),금융비용부담률(IFRS),외환이익 대 매출액비율(IFRS),광고선전비 대 매출액비율(IFRS),세금과공과 대 세금과공과 차감전순이익률(IFRS),기업순이익률(IFRS),수지비율(관계기업투자손익 제외)(IFRS),인건비 대 총비용비율(IFRS),R & D 투자효율(IFRS),세금과공과 대 총비용비율(IFRS),금융비용 대 총비용비율(IFRS),감가상각비 대 총비용비율(IFRS),감가상각률(IFRS),누적감가상각률(IFRS),이자부담률(IFRS),지급이자율(IFRS),차입금평균이자율(IFRS),유보율(IFRS),사내유보율(IFRS),사내유보 대 자기자본비율(IFRS),적립금비율(재정비율)(IFRS),평균배당률(IFRS),자기자본배당률(IFRS),배당성향(IFRS),1주당매출액(IFRS)(원),1주당순이익(IFRS)(원),1주당 CASH FLOW(IFRS)(원),1주당순자산(IFRS)(원),1주당정상영업이익(IFRS)(원),유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),비유동장기적합률(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매출채권비율(IFRS),재고자산 대 순운전자본비율(IFRS),매출채권 대 매입채무비율(IFRS),매출채권 대 상,매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),비유동부채비율(IFRS),비유동부채 대 순운전자본비율(IFRS),순운전자본비율(IFRS),차입금의존도(IFRS),차입금비율(IFRS),이자보상배율(이자비용)(IFRS),이자보상배율(순금융비용)(IFRS),유보액대비율(IFRS),유보액 대 납입자본배율(IFRS),유동자산집중도(IFRS),비유동자산집중도(IFRS),투자집중도(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS),정상영업이익대비이자보상배율(IFRS),총자본회전률(IFRS),경영자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),재고자산회전기간(IFRS),상품,원,재공품회전률(IFRS),매출채권회전률(IFRS),매출채권회전기간(IFRS),비유동자산회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS),운전자본회전률(IFRS),1회전기간(IFRS),부가가치(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원),종업원1인당 매출액(IFRS)(백만원),종업원1인당 정상영업이익(IFRS)(백만원),종업원1인당 순이익(IFRS)(백만원),종업원1인당 인건비(IFRS)(백만원),노동장비율(IFRS),기계장비율(IFRS),자본집약도(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),부가가치(IFRS)(백만원).1,법인세비용차감전(계속사업)손익(IFRS)(백만원),인건비(IFRS)(백만원),금융비용(IFRS)(백만원),임차료(IFRS)(백만원),세금과공과(IFRS)(백만원),감가상각비(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원).1,총자본투자효율(IFRS).1,기계투자효율(IFRS).1,부가가치율(IFRS).1,종업원수(IFRS),"매출채권 대 상,제품비율(IFRS)","상품,제품회전률(IFRS)","원,부재료회전률(IFRS)",label
(주)타이거일렉,219130,2019,5,26,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2015-09-25,,28.87,17.82,0.0,0.0,30.93,26.53,-4.81,4.35,3.9,-38.12,-25.74,-20.25,-1.8,0.0,3.9,1.91,12.15,4.17,4.6,2.96,2.72,3.0,3.42,3.77,3.13,3.45,46.27,51.09,87.85,95.83,0.58,0.57,-0.22,0.34,0.0,3.13,2.86,95.31,29.08,0.0,0.0,-0.23,9.18,14.92,86.85,-0.71,0.41,0.82,1282.9,0.0,64.95,92.77,0.0,0.0,0.0,5552.89,255.0,539.93,6829.7,231.36,46.06,20.92,85.39,36.42,53.94,72.19,27.81,1382.9,74.72,71.59,186.81,147.72,88.03,127.56,45.03,789.62,,16.15,38.52,34.15,99.94,4.37,14.74,21.4,19.88,27.54,29.7,999999999.0,66.97,12.83,71.12,82.05,138.81,22.57,31.56,6.28,10.82,0.0,0.65,0.75,0.82,11.11,3.2,37.67,9.69,1.41,1.85,5.87,62.21,,,51.99,4.83,75.51,1.22,1.42,1.03,0.0,0.01,14659.65,81.44,194.79,8.12,8.96,54.63,0.0,0.0,0.0,24.24,72.82,111.6,41.81,67.07,32.93,11.0,14659.65,1665.0,9832.72,-77.99,134.62,0.0,3104.57,81.44,24.24,111.6,41.81,180.0,257.79,10.68,18.41,1
(주)티에스넥스젠,43220,2012,5,29,32604,  기타 기계 및 장비 제조업 ,2001-07-03,,-37.26,-64.47,0.0,156.98,-51.09,-25.96,52.84,-63.86,-86.23,0.0,0.0,0.0,-1886.45,-43.48,-75.63,26.13,-2.42,-114.0,-204.0,-37.49,-37.74,-67.54,-73.73,-131.93,-51.31,-91.83,-50.43,-90.24,102.42,214.0,-90.0,-5.59,5.59,-0.49,0.0,0.0,-65.69,274.25,9.45,0.0,0.0,1.96,19.97,71.46,113.81,3.79,5.98,5.8,81.17,0.0,-436.92,472.68,0.0,0.0,0.0,122.7,-4938.0,-91.11,99.4,-139.88,64.92,63.61,185.04,23.63,35.08,35.25,64.75,181.17,99.52,73.8,123.75,45.04,5.92,28.99,331.45,130.98,,22.13,183.67,148.81,76.57,34.86,98.64,12.46,45.55,129.21,-17.98,-35.5,15.79,0.81,177.68,124.37,157.96,-25.58,-36.37,-16.56,-38.58,-20.4,0.33,0.45,0.65,0.44,0.68,7.52,48.51,0.56,1.02,1.26,290.31,,,67.85,4.46,81.87,0.8,23.12,0.34,0.0,0.0,-4048.51,-311.42,270.24,-308.08,-551.31,72.8,6.13,3.49,629.34,-49.48,-5082.7,-8935.55,-115.24,0.0,0.0,0.0,-4048.51,-7166.99,946.43,196.35,0.0,0.0,2000.1,-311.42,-49.48,-8935.55,-115.24,13.0,45.06,2.76,2.39,0
(주)티에스넥스젠,43220,2013,5,29,32604,  기타 기계 및 장비 제조업 ,2001-07-03,,134.22,114.54,0.0,58.47,119.61,142.12,-80.61,77.94,334.77,0.0,0.0,0.0,0.0,-7.69,371.0,60.89,15.55,-4.38,-10.48,-4.89,-4.89,-11.71,-16.69,-39.94,-6.51,-15.58,-29.84,-71.4,84.45,104.38,-6.1,-5.56,5.56,0.13,0.0,0.0,-5.49,110.22,8.14,0.0,0.0,4.92,0.95,13.29,581.61,8.79,6.47,10.08,77.46,0.0,-31.19,284.11,0.0,0.0,0.0,3636.37,-389.0,-1668.07,1219.22,-159.29,67.11,5.09,204.0,63.69,32.89,26.78,73.22,177.46,122.83,39.71,390.88,370.97,122.16,1006.49,6.85,3942.65,,25.53,273.4,64.1,19.23,209.3,112.24,49.94,68.58,256.08,-0.79,-0.88,11.69,0.77,59.48,30.03,98.15,-34.27,-36.58,-25.09,-31.48,-0.79,1.12,1.49,3.81,6.81,1.58,33.39,10.93,1.68,2.16,7.57,48.19,,,519.04,4.03,90.48,3.33,121.93,1.19,0.0,0.01,818.52,68.21,1272.84,-55.76,-133.39,117.13,14.24,1.17,1596.88,4.27,478.97,5821.97,5.36,171.73,-71.73,-195.55,818.52,-1600.63,1405.6,849.86,0.0,0.0,163.69,68.21,4.27,5821.97,5.36,12.0,26214.53,13.89,17.21,0
(주)한진피앤씨,61460,2012,4,22,32202,  고무 및 플라스틱제품 제조업 ,2002-04-11,2017/09/29,9.78,28.05,0.0,0.0,19.68,-21.06,-8.44,1.34,-4.89,-28.72,0.0,0.0,0.0,6.18,-10.43,305.29,12.0,2.03,-16.15,1.59,1.38,-10.95,3.35,-26.66,1.69,-13.43,18.13,-144.27,88.0,97.97,-14.24,-4.81,3.98,-0.12,0.02,0.0,-8.25,112.02,10.47,0.14,0.63,3.5,4.3,8.37,0.0,4.58,5.83,6.31,414.08,0.0,-30.48,80.79,0.0,0.0,0.0,4216.39,-749.0,438.75,2198.24,85.56,17.47,37.09,21.17,10.99,82.53,39.49,60.51,514.08,208.96,145.97,40.2,25.29,0.05,96.46,0.0,85.53,,112.77,153.2,110.04,65.54,43.15,0.0,-25.99,47.85,121.16,0.47,-2.07,31.81,4.14,30.57,116.91,116.77,8.3,10.5,5.02,7.75,0.51,0.68,0.83,1.65,8.93,1.15,8.69,42.0,3.27,4.97,9.56,38.19,,,47.04,8.51,42.87,0.86,1.05,1.02,0.11,0.03,9739.45,33.35,349.74,7.1,-56.47,41.65,282.98,75.7,539.84,6.18,11.79,44.06,9.54,124.88,-24.88,-169.31,9739.45,-12467.78,12162.77,4067.51,0.0,733.39,4998.8,33.35,6.18,44.06,9.54,292.0,221.58,45.94,338.74,1
(주)한진피앤씨,61460,2013,4,22,32202,  고무 및 플라스틱제품 제조업 ,2002-04-11,2017/09/29,-30.61,-28.49,0.0,0.0,-34.24,-13.48,-52.35,-92.94,-16.54,0.0,0.0,0.0,-509.79,-2.74,-14.19,16.5,9.92,-4.53,-74.3,-2.73,-2.89,-47.43,-11.58,-190.03,-3.43,-56.27,-31.88,-522.91,90.08,104.53,-69.77,-6.07,5.95,-0.13,0.0,0.0,-43.64,171.99,9.11,0.1,0.43,3.35,3.31,9.16,0.0,5.06,6.29,6.62,-63.72,0.0,-1874.36,-255.02,0.0,0.0,0.0,3518.86,-2615.0,-137.12,35.57,-159.38,21.79,20.42,27.86,17.34,78.21,4.02,95.98,36.28,1947.29,127.06,56.67,45.1,19.62,193.75,0.0,86.75,,223.35,2389.75,957.24,26.54,1432.52,0.0,-16.66,76.78,1911.76,-0.73,-11.5,-7.06,-0.64,30.14,126.5,124.17,3.48,4.35,3.34,4.29,-0.76,0.64,0.76,2.56,7.04,0.85,7.61,47.94,3.32,4.7,11.3,32.29,,,33.14,8.84,41.29,0.79,0.91,1.05,0.08,0.04,-38817.93,-136.68,300.1,-13.59,-222.98,48.52,276.06,66.72,385.12,-35.49,-49.51,-204.85,-45.55,0.0,0.0,0.0,-38817.93,-63326.26,13780.89,5067.48,0.0,653.11,5006.86,-136.68,-35.49,-204.85,-45.55,284.0,457.48,26.19,80.08,1
경남제약(주),53950,2012,5,21,32102,  의료용 물질 및 의약품 제조업 ,2001-11-06,,-3.98,5.08,0.0,0.0,7.4,-12.63,-8.48,32.09,-9.25,154.72,0.0,0.0,30.4,-8.3,-1.04,-13.35,49.29,11.5,0.01,6.15,5.75,0.01,21.62,0.02,8.38,0.01,24.48,0.03,50.71,88.5,-13.12,-8.57,8.57,0.01,3.04,0.0,4.3,101.58,21.83,0.0,0.0,8.23,2.11,11.45,99.76,5.84,8.67,8.18,10.42,0.0,-29.16,15.46,0.0,0.0,0.0,960.12,1.0,97.24,573.03,110.4,51.69,27.59,107.0,37.43,48.31,30.92,69.08,110.41,156.23,139.42,79.1,57.28,3.54,176.27,0.0,515.67,,34.18,223.41,211.35,95.41,12.06,0.0,-13.66,55.25,178.67,1.23,0.81,2.92,0.1,108.54,91.34,129.1,10.72,13.41,7.41,14.5,1.34,0.5,0.73,1.88,2.13,0.68,7.06,51.67,0.92,1.26,3.42,106.64,,,17.53,1.8,203.31,1.09,1.26,0.45,0.0,0.0,12852.22,52.89,165.86,19.07,0.02,37.7,40.67,10.5,324.78,16.28,130.04,503.53,31.89,71.29,28.71,0.04,12852.22,-651.67,9161.9,3455.48,0.0,0.0,886.51,52.89,16.28,503.53,31.89,243.0,261.29,5.73,16.47,1
경남제약(주),53950,2013,5,21,32102,  의료용 물질 및 의약품 제조업 ,2001-11-06,,-33.31,-42.13,0.0,0.0,-24.9,-41.16,-33.19,-53.67,-18.72,-88.67,0.0,0.0,-165.48,-5.76,-13.76,6.76,46.53,1.6,-50.7,1.05,0.8,-25.25,2.94,-93.02,1.2,-38.13,3.87,-122.49,53.47,98.4,-64.22,-8.05,8.05,0.03,3.86,0.0,-21.24,161.85,17.17,0.0,0.0,4.91,1.35,10.16,107.17,5.5,8.26,7.23,125.29,0.0,-209.23,67.07,0.0,0.0,0.0,674.82,-1694.0,-5.34,225.71,10.81,45.6,31.32,83.83,31.32,54.4,21.48,78.52,225.27,253.23,173.56,66.42,45.61,5.08,191.31,0.0,592.79,,32.27,365.51,319.61,87.98,45.9,0.0,-23.05,64.47,300.14,0.19,-6.78,11.95,1.25,98.91,101.9,107.12,4.62,5.63,3.63,5.83,0.2,0.5,0.75,1.83,2.42,0.68,10.44,34.95,1.01,1.42,3.49,104.59,,,14.59,1.91,190.66,0.98,1.27,0.43,0.0,0.0,-7931.05,-34.63,143.04,2.29,-72.53,40.25,42.17,11.24,229.85,-15.07,-82.14,-308.12,-24.21,0.0,0.0,0.0,-7931.05,-20510.48,9217.88,2636.54,0.0,0.0,725.0,-34.63,-15.07,-308.12,-24.21,229.0,348.91,5.59,26.24,1
대한그린파워(주),60900,2014,5,35,64202,"  전기, 가스, 증기 및 공기조절 공급업 ",2002-09-17,,-59.91,0.6,0.0,0.0,-48.84,-86.86,-98.69,0.0,-39.33,0.0,0.0,0.0,0.0,-5.0,-36.13,18.75,-28.74,-62.85,-395.41,-15.53,-18.6,-116.99,0.0,0.0,-51.62,-324.74,-42.52,-267.52,128.74,162.85,-327.06,-19.95,19.95,-0.03,0.0,0.0,-111.09,441.64,4.33,0.0,0.0,3.96,0.36,7.41,21.32,5.37,11.47,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.21,-1348.0,-170.71,0.0,-210.05,9.55,3.2,10.55,9.24,90.45,0.0,199.5,0.0,0.0,0.0,4.79,4.63,0.17,1836.15,0.0,107.33,,1710.71,0.0,0.0,0.0,0.0,0.0,-189.96,136.54,0.0,-2.07,-18.54,0.0,0.0,79.49,258.49,68.16,-9.28,-13.55,-18.51,-35.8,-3.15,0.3,0.82,0.0,0.68,0.27,5.79,62.99,1.26,1.77,4.37,83.51,,,0.0,3.69,98.93,0.39,3.02,0.29,0.44,0.01,-42578.15,-1120.48,323.57,-203.36,-1279.42,70.65,107.36,30.48,625.89,-179.02,-1043.71,-3676.41,-346.29,0.0,0.0,0.0,-42578.15,-47941.03,2684.69,2453.33,0.0,0.0,224.85,-1120.48,-179.02,-3676.41,-346.29,38.0,0.0,234.34,182.04,1
대한그린파워(주),60900,2015,5,35,64202,"  전기, 가스, 증기 및 공기조절 공급업 ",2002-09-17,,-18.74,21.56,0.0,0.0,-35.14,136.64,2294.88,0.0,27.02,0.0,0.0,0.0,0.0,-39.47,109.85,-22.03,-25.8,-46.61,-49.36,-29.97,-33.77,-35.76,0.0,0.0,-71.15,-75.34,-52.5,-55.59,125.8,146.61,0.67,25.88,5.46,-0.24,0.0,0.0,-31.8,130.45,4.12,0.0,0.0,2.78,1.7,11.66,19.15,3.27,48.03,9.3,94.82,0.0,-493.51,48.83,0.0,0.0,0.0,1478.0,-1889.0,-1686.46,1210.33,-688.92,27.8,32.42,38.51,18.79,72.2,75.22,24.78,194.73,95.98,87.38,160.03,108.15,19.36,111.85,86.42,1093.66,,10.23,32.94,23.09,58.92,9.84,71.0,10.43,18.02,23.96,-4.35,-7.41,36.63,0.95,24.47,113.55,77.37,-251.63,-345.93,-62.35,-77.16,-8.53,0.72,1.53,0.0,1.13,0.6,21.96,16.62,4.09,5.36,17.21,21.21,,,587.45,9.51,38.37,0.88,3.46,0.53,0.21,0.02,-4531.64,-197.03,679.01,-316.5,-335.14,55.09,215.62,87.63,840.33,-23.45,-91.38,-224.84,-29.02,0.0,0.0,0.0,-4531.64,-7174.19,1266.96,853.31,0.0,0.0,522.29,-197.03,-23.45,-224.84,-29.02,23.0,1290.55,206.89,44.57,1
더라미(주),32860,2012,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,-8.79,7.32,0.0,46.84,3.92,-18.41,-33.92,-15.48,10.42,0.0,0.0,-1076.84,-151.98,-65.73,222.23,53.6,2.94,-1.38,-7.66,-2.17,-2.26,-12.54,-11.15,-61.92,-2.83,-15.74,-21.72,-120.57,97.06,101.38,-5.67,-2.7,2.7,0.39,0.01,0.0,-8.12,106.97,1.57,0.0,0.0,2.49,0.63,8.76,22.72,5.54,7.78,8.41,90.74,0.0,-40.64,63.91,0.0,0.0,0.0,7336.05,-567.0,-596.25,808.36,-101.2,50.91,51.52,103.72,24.68,49.09,19.45,80.55,166.24,252.43,134.36,80.22,38.89,4.03,35.91,0.0,73.38,,48.94,414.25,326.38,72.92,87.87,0.0,-12.55,60.8,312.68,-0.5,-1.61,10.61,0.91,33.01,28.06,44.2,-16.76,-22.21,-13.5,-7.87,-0.51,1.64,2.05,8.09,15.74,2.05,9.03,40.43,3.03,7.24,5.21,70.1,,,228.39,15.41,23.69,3.56,5.29,1.42,0.09,0.02,-2817.09,-57.49,3716.39,-51.27,-284.61,63.03,501.33,205.58,2165.35,-2.66,-11.47,-27.97,-1.55,0.0,0.0,0.0,-2817.09,-12842.1,3088.67,4916.75,880.58,0.0,1236.81,-57.49,-2.66,-27.97,-1.55,49.0,150.67,11.99,9.63,0
더라미(주),32860,2013,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,10.08,7.32,0.0,197.02,35.21,-14.15,-56.78,-2.99,8.31,0.0,0.0,0.0,0.0,-48.98,112.29,41.29,-7.75,-11.98,-14.41,-21.15,-21.2,-25.5,-116.23,-139.86,-28.87,-34.74,-107.86,-129.79,107.75,111.98,-2.62,-2.79,2.79,1.03,0.02,0.0,-20.57,114.29,0.97,0.0,0.0,2.39,0.8,12.0,34.6,6.04,8.11,8.35,-26.55,0.0,-183.13,-32.02,0.0,0.0,0.0,5916.36,-716.0,-526.3,595.53,-708.59,39.71,25.94,65.85,29.41,60.29,17.14,82.86,63.76,351.86,214.48,55.23,40.91,0.1,151.87,0.0,88.05,,172.47,483.57,419.51,82.05,64.05,0.0,-32.18,58.55,341.68,-4.26,-4.23,-7.13,-0.27,25.45,31.06,42.15,-16.71,-23.65,-13.85,-8.2,-4.29,1.77,2.41,9.7,9.01,2.16,11.48,31.8,3.93,6.52,9.9,36.88,,,332.65,13.96,26.15,3.22,5.34,1.57,0.08,0.03,-18431.86,-737.27,7889.37,-944.9,-1136.96,89.06,1097.27,377.39,4672.01,-15.78,-67.19,-195.36,-9.35,0.0,0.0,0.0,-18431.86,-28785.39,2226.54,5500.54,992.69,0.0,1848.71,-737.27,-15.78,-195.36,-9.35,25.0,9744.63,57.84,13.11,1
더라미(주),32860,2014,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,-32.24,-17.8,0.0,-15.79,-23.88,-44.94,-24.4,0.0,-5.85,0.0,0.0,0.0,0.0,-28.0,30.76,-20.45,-0.85,-6.51,-18.11,-12.21,-12.35,-34.33,0.0,0.0,-17.61,-48.98,-35.08,-97.54,100.85,106.51,-10.64,-2.56,2.56,-0.38,0.01,0.0,-29.47,116.96,0.58,0.0,0.0,2.17,0.87,12.91,44.12,5.33,7.78,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2471.06,-504.0,-52.8,0.0,-160.95,32.26,35.61,47.63,20.77,67.74,0.0,103.32,0.0,0.0,0.0,36.07,23.22,0.07,75.78,0.0,74.45,,101.79,0.0,0.0,83.48,0.0,0.0,-57.19,79.44,0.0,-2.47,-5.69,0.0,0.0,19.36,33.4,29.18,-13.16,-17.11,-13.59,-5.79,-2.54,1.9,2.7,0.0,5.39,2.08,12.38,29.48,5.16,7.31,17.58,20.76,,,0.0,14.76,24.72,2.99,5.33,1.64,0.05,0.06,-23688.96,-1316.05,10316.45,-671.94,-1868.51,70.85,1302.49,593.28,4396.73,-29.93,-101.04,-221.83,-12.76,0.0,0.0,0.0,-23688.96,-31850.81,1275.3,4760.19,490.54,0.0,1911.75,-1316.05,-29.93,-221.83,-12.76,18.0,2130.16,726.85,20.62,1
더라미(주),32860,2015,6,38,53803,"  폐기물 수집, 운반, 처리 및 원료 재생업 ",1997-07-04,,-60.43,-99.52,0.0,0.0,-99.47,21.55,-76.87,0.0,-70.2,0.0,0.0,0.0,0.0,22.22,-75.62,-32.25,13.49,1.67,-62.72,2.04,1.68,-62.84,0.0,0.0,3.04,-113.98,4.02,-150.55,86.51,98.33,2.5,-1.83,1.83,-0.99,0.01,0.0,-61.01,96.3,1.76,0.0,0.0,1.69,2.39,17.76,8.84,1.57,0.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.59,-767.0,-7.65,0.0,20.38,99.1,6.78,10973.89,92.38,0.9,0.0,150.13,0.0,0.0,0.0,102.86,95.89,2.72,68.02,243.74,212.74,,31.97,0.0,0.0,0.0,0.0,1952.27,2.76,0.0,0.0,0.76,3.28,0.0,0.0,51.11,48.69,12.13,-4.59,0.0,-6.89,-3.9,0.91,1.0,1.82,0.0,2.4,0.86,11.15,32.74,1.96,2.44,9.89,36.92,,,0.0,13.3,27.44,2.05,3.5,0.7,0.08,0.03,6017.92,273.54,2515.5,42.08,-1577.68,48.0,6.88,0.77,1423.63,19.21,3975.62,35395.37,10.87,17.55,82.45,-576.76,6017.92,2311.41,1056.08,1012.52,200.67,0.0,1437.23,273.54,19.21,35395.37,10.87,22.0,109.77,68.04,13.48,1
디에스티(주),33430,2012,4,29,32902,  기타 기계 및 장비 제조업 ,1998-05-25,2021/09/02,-13.27,-40.88,0.0,-40.16,-39.78,53.81,0.0,-27.81,7.41,0.0,0.0,0.0,-790.59,-30.77,55.15,22.6,9.64,-33.2,-77.83,-7.84,-7.84,-18.38,-18.31,-42.92,-27.85,-65.28,-14.47,-33.92,90.36,133.2,-44.63,-13.89,13.89,-1.13,0.18,0.0,-15.1,147.08,5.98,0.0,0.0,9.4,3.88,77.55,183.54,5.74,9.8,9.37,-33.36,0.0,-65.51,-49.61,0.0,0.0,0.0,207.14,-170.0,5.94,314.5,-68.77,50.23,0.0,100.91,50.23,49.77,38.66,61.34,60.81,128.75,100.07,99.93,99.93,3.07,0.0,0.0,17.13,,0.0,158.67,130.02,73.98,28.66,0.0,-0.03,36.08,93.34,-2.39,-4.6,-21.21,-0.33,162.98,260.39,108.02,-6.2,-10.53,-3.8,-14.95,-2.39,0.24,0.84,0.55,0.44,0.41,7.37,49.51,0.61,0.62,35.9,10.17,,,0.0,5.72,63.76,0.38,70.64,0.32,0.03,0.04,-3892.32,-432.48,924.76,-307.02,-719.71,81.8,9.73,0.0,3636.85,-11.89,-4445.89,-43248005.11,-46.77,0.0,0.0,0.0,-3892.32,-6477.43,736.16,1156.33,215.07,0.0,477.56,-432.48,-11.89,-43248005.11,-46.77,9.0,0.0,47.43,147.56,0
삼영이엔씨(주),65570,2012,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2003-01-21,,10.17,27.38,0.0,0.0,13.43,9.1,5.44,10.85,-1.34,1.89,-7.87,-7.87,-17.18,15.87,-14.85,-6.99,47.35,22.77,17.62,14.5,14.48,11.21,17.22,13.32,14.59,11.29,224.78,173.95,52.65,77.23,-3.04,-2.99,0.56,-2.43,0.14,10.7,11.57,80.4,18.35,0.0,0.0,0.69,6.16,12.95,32.98,2.25,5.14,6.22,1331.14,100.0,81.73,96.96,39.61,2.89,22.77,4935.44,922.0,596.63,5718.22,1123.92,74.47,46.63,291.68,39.75,25.53,84.38,15.62,1372.9,30.26,30.26,476.71,254.43,34.4,90.73,59.01,1525.31,,5.95,18.51,18.51,0.0,0.0,0.0,58.85,6.84,8.11,39.23,36.18,81.81,13.31,117.63,39.59,163.79,44.62,101.84,6.97,11.49,40.6,0.64,0.64,0.76,9.87,4.01,20.39,17.9,0.85,1.62,1.79,203.53,,,5.35,2.02,180.9,2.53,5.28,0.71,0.0,0.0,17430.48,59.69,148.74,33.87,26.21,22.09,31.58,3.41,245.18,24.35,189.04,1751.95,40.13,37.01,62.99,43.91,17430.48,8570.79,6450.84,243.62,0.0,0.0,2165.23,59.69,24.35,1751.95,40.13,292.0,281.64,6.09,4.84,1
삼영이엔씨(주),65570,2013,5,26,32604,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업 ",2003-01-21,,8.93,43.4,0.0,0.0,23.35,3.99,3.55,16.03,3.4,-7.76,-2.15,-2.15,9.52,-7.53,11.83,12.23,43.82,20.32,16.68,12.21,12.2,10.01,13.98,11.48,12.27,10.07,207.35,170.22,56.18,79.68,-1.15,-0.93,0.23,-0.7,0.4,12.97,10.15,81.05,18.19,0.0,0.0,0.28,6.1,11.81,27.25,1.09,3.49,2.82,1493.04,0.0,78.39,93.72,42.0,2.64,24.67,5103.32,870.0,704.46,6769.19,1036.74,71.09,46.43,245.9,38.08,28.91,89.88,10.12,1593.04,32.16,30.71,1213.99,650.32,86.94,92.4,50.6,1615.66,,5.72,11.26,6.52,0.0,4.74,6.54,65.23,4.26,4.74,78.71,83.83,84.24,14.93,121.08,45.45,172.8,72.54,172.17,7.34,12.75,87.81,0.6,0.6,0.69,10.21,4.71,30.44,11.99,0.83,1.54,1.78,205.63,,,7.13,1.94,188.32,2.2,4.0,0.72,0.0,0.0,17651.02,65.37,166.33,33.79,27.74,24.79,48.97,3.07,288.83,22.63,133.5,2128.07,39.3,37.93,62.07,42.43,17651.02,8605.69,6694.56,103.9,0.0,0.0,2246.87,65.37,22.63,2128.07,39.3,270.0,243.66,5.05,4.44,1
