회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율(IFRS),유형자산증가율(IFRS),비유동생물자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),정상영업이익증가율(IFRS),순이익증가율(IFRS),총포괄이익증가율(IFRS),종업원1인당 부가가치증가율(IFRS),종업원수증가율(IFRS),종업원1인당 매출액증가율(IFRS),종업원1인당 인건비증가율(IFRS),매출액총이익률(IFRS),매출액정상영업이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본정상영업이익률(IFRS),총자본순이익률(IFRS),자기자본정상영업이익률(IFRS),자기자본순이익률(IFRS),경영자본정상영업이익률(IFRS),경영자본순이익률(IFRS),자본금정상영업이익률(IFRS),자본금순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),기타손익비률(IFRS),금융손익비율(IFRS),금융비용부담률(IFRS),외환이익 대 매출액비율(IFRS),광고선전비 대 매출액비율(IFRS),세금과공과 대 세금과공과 차감전순이익률(IFRS),기업순이익률(IFRS),수지비율(관계기업투자손익 제외)(IFRS),인건비 대 총비용비율(IFRS),R & D 투자효율(IFRS),세금과공과 대 총비용비율(IFRS),금융비용 대 총비용비율(IFRS),감가상각비 대 총비용비율(IFRS),감가상각률(IFRS),누적감가상각률(IFRS),이자부담률(IFRS),지급이자율(IFRS),차입금평균이자율(IFRS),유보율(IFRS),사내유보율(IFRS),사내유보 대 자기자본비율(IFRS),적립금비율(재정비율)(IFRS),평균배당률(IFRS),자기자본배당률(IFRS),배당성향(IFRS),1주당매출액(IFRS)(원),1주당순이익(IFRS)(원),1주당 CASH FLOW(IFRS)(원),1주당순자산(IFRS)(원),1주당정상영업이익(IFRS)(원),유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),비유동장기적합률(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매출채권비율(IFRS),재고자산 대 순운전자본비율(IFRS),매출채권 대 매입채무비율(IFRS),"매출채권 대 상,제품비율(IFRS)",매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),비유동부채비율(IFRS),비유동부채 대 순운전자본비율(IFRS),순운전자본비율(IFRS),차입금의존도(IFRS),차입금비율(IFRS),이자보상배율(이자비용)(IFRS),이자보상배율(순금융비용)(IFRS),유보액대비율(IFRS),유보액 대 납입자본배율(IFRS),유동자산집중도(IFRS),비유동자산집중도(IFRS),투자집중도(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS),정상영업이익대비이자보상배율(IFRS),총자본회전률(IFRS),경영자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),재고자산회전기간(IFRS),"상품,제품회전률(IFRS)","원,부재료회전률(IFRS)",재공품회전률(IFRS),매출채권회전률(IFRS),매출채권회전기간(IFRS),비유동자산회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS),운전자본회전률(IFRS),1회전기간(IFRS),부가가치(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원),종업원1인당 매출액(IFRS)(백만원),종업원1인당 정상영업이익(IFRS)(백만원),종업원1인당 순이익(IFRS)(백만원),종업원1인당 인건비(IFRS)(백만원),노동장비율(IFRS),기계장비율(IFRS),자본집약도(IFRS),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),부가가치(IFRS)(백만원).1,법인세비용차감전(계속사업)손익(IFRS)(백만원),인건비(IFRS)(백만원),금융비용(IFRS)(백만원),임차료(IFRS)(백만원),세금과공과(IFRS)(백만원),감가상각비(IFRS)(백만원),종업원1인당 부가가치(IFRS)(백만원).1,총자본투자효율(IFRS).1,기계투자효율(IFRS).1,부가가치율(IFRS).1,종업원수(IFRS),label
(주)이엠앤아이,83470,2017,5,20,32202,  화학물질 및 화학제품 제조업; 의약품 제외 ,2008-09-18,,-32.55,-10.87,0.0,0.0,-38.25,-27.88,-28.01,-68.35,-22.22,0.0,0.0,0.0,,,,,11.52,-2.54,-34.86,-2.01,-2.84,-38.95,-8.01,-109.8,-3.22,-44.12,-23.28,-319.25,88.48,102.54,-29.5,-4.28,1.14,-3.11,0.0,0.0,-37.67,126.66,10.17,0.0,0.0,0.79,2.84,15.33,154.35,1.98,5.19,5.56,39.95,,,26.81,,,,4556.94,0.0,-631.11,,-115.84,58.81,14.42,142.78,50.33,41.19,21.18,78.82,138.93,194.46,169.18,77.74,66.52,9.96,261.19,0.0,229.9,1667.23,113.61,372.11,357.17,98.11,14.94,0.0,-16.84,50.44,238.15,-1.35,-27.01,6.1,0.4,50.61,38.9,69.4,-13.47,-21.05,-10.62,-7.66,-2.22,1.12,1.27,3.15,9.16,1.73,7.77,46.95,1.98,2.31,13.69,26.67,82.68,23.62,53.68,4.24,86.14,2.57,4.05,0.96,0.1,0.02,-11685.69,,,,,,,,,-16.74,-52.97,-78.29,-12.07,0.0,0.0,0.0,-11685.69,-31020.8,14251.88,1107.51,0.0,0.0,3975.73,,-16.74,-78.29,-12.07,,1
(주)제낙스,65620,2012,4,24,32401,  1차 금속 제조업 ,2002-06-27,2021/08/09,-3.61,-13.93,0.0,0.0,-9.01,3.34,3.4,2.78,-25.52,0.0,0.0,0.0,,,,,-0.99,-14.76,-23.28,-6.54,-6.67,-10.52,-22.06,-34.79,-6.9,-10.88,-33.26,-52.42,100.99,114.76,-8.52,-10.55,10.9,-0.24,0.0,0.0,-5.59,122.03,7.17,0.0,0.0,8.46,8.54,13.03,0.0,7.06,8.56,8.25,65.01,,,16.35,,,,1109.22,-283.0,-159.84,,-163.71,46.92,46.59,88.4,25.06,53.08,31.21,68.79,150.39,170.07,124.44,81.82,43.7,4.23,76.04,0.0,742.42,140.61,10.24,220.42,183.76,85.68,36.67,0.0,-10.43,60.18,192.82,-1.32,-1.13,13.49,0.65,100.29,121.02,212.25,-5.58,-6.38,-3.84,-8.34,-1.35,0.45,0.47,1.49,2.25,0.65,16.22,22.51,1.0,1.87,2.14,170.49,4.28,18.12,8.11,2.79,131.03,0.83,0.93,0.43,0.0,0.0,1624.12,,,,,,,,,3.65,8.26,29.08,7.93,116.61,-16.61,-293.43,1624.12,-4765.73,1893.97,2232.38,0.0,0.0,2255.4,,3.65,29.08,7.93,,1
(주)제낙스,65620,2013,4,24,32401,  1차 금속 제조업 ,2002-06-27,2021/08/09,14.86,-2.16,0.0,0.0,67.8,-45.02,-60.61,62.27,-20.21,0.0,0.0,0.0,,,,,-33.3,-49.11,-56.81,-16.7,-16.79,-19.42,-44.08,-50.97,-17.26,-19.96,-81.24,-93.95,133.3,149.11,-7.7,-9.61,11.5,1.46,0.0,0.0,-15.49,153.87,7.88,0.0,0.0,7.09,8.52,9.27,0.0,6.35,7.65,7.41,126.89,,,38.33,,,,776.39,-529.0,0.97,,-381.27,22.46,33.38,28.97,14.96,77.54,44.08,55.92,214.06,175.91,143.52,48.85,32.55,3.48,157.66,0.0,1375.22,335.69,11.46,126.86,104.3,84.78,22.57,0.0,-23.51,49.18,111.57,-4.18,-3.94,26.13,1.27,98.99,193.49,303.15,-5.13,-5.83,-2.87,-8.97,-4.27,0.34,0.35,0.9,1.65,0.55,22.77,16.03,1.01,1.74,2.41,151.4,4.63,16.42,10.61,2.43,150.05,0.52,0.81,0.4,0.0,0.0,-2906.07,,,,,,,,,-5.69,-15.62,-63.03,-17.79,0.0,0.0,0.0,-2906.07,-9281.01,2089.32,1879.34,0.0,0.0,2259.17,,-5.69,-63.03,-17.79,,1
(주)제낙스,65620,2014,4,24,32401,  1차 금속 제조업 ,2002-06-27,2021/08/09,-10.27,-7.17,0.0,0.0,1.71,-51.64,-62.88,-35.54,-36.06,0.0,0.0,0.0,,,,,-33.84,-64.54,-76.87,-13.86,-13.91,-16.57,-36.41,-43.35,-14.2,-16.92,-64.08,-76.3,133.84,164.54,-12.32,-18.7,17.15,-0.22,1.63,0.0,-12.87,170.53,10.73,0.0,0.0,9.23,12.11,7.12,0.0,5.98,6.41,6.79,50.8,,,4.98,,,,496.44,-405.0,-30.84,,-320.42,12.11,25.62,13.77,9.0,87.89,31.66,68.34,137.98,277.64,209.92,20.83,15.49,1.46,214.61,0.0,8528.94,577.3,2.52,215.88,183.62,88.02,32.26,0.0,-46.02,61.81,195.24,-3.71,-3.48,11.65,0.51,81.48,382.46,434.71,-1.0,-1.11,-0.69,-3.01,-3.76,0.22,0.22,0.56,0.99,0.35,43.99,8.3,1.23,1.77,3.98,91.76,8.98,21.72,15.5,2.3,158.81,0.26,0.55,0.31,0.0,0.0,-1200.62,,,,,,,,,-2.62,-6.52,-28.18,-11.49,0.0,0.0,0.0,-1200.62,-8029.76,2083.13,1791.7,0.0,0.0,2350.88,,-2.62,-28.18,-11.49,,1
(주)제낙스,65620,2015,4,24,32401,  1차 금속 제조업 ,2002-06-27,2021/08/09,16.34,-5.54,0.0,0.0,20.48,-13.71,-9.96,85.99,2.15,0.0,0.0,0.0,,,,,16.65,-3.81,-22.82,-0.81,-0.82,-4.91,-1.96,-11.72,-0.83,-4.94,-3.83,-22.89,83.35,103.81,-19.01,-24.54,16.52,-4.63,1.14,0.0,-1.35,121.18,15.38,0.0,0.0,12.66,7.06,2.62,0.0,6.11,7.56,6.84,158.76,,,16.55,,,,496.63,-120.0,-6.01,,-18.93,8.98,26.74,9.86,6.58,91.02,50.62,49.38,251.32,179.83,166.7,19.78,14.49,0.88,191.54,0.0,1315.32,571.77,14.56,97.57,89.69,96.41,7.88,0.0,-36.42,43.85,86.64,-0.23,-0.38,31.97,1.59,48.44,416.24,498.39,-1.48,-1.66,-0.73,-3.65,-0.23,0.22,0.22,0.51,1.0,0.37,96.05,3.8,2.06,2.79,7.9,46.21,22.29,32.12,25.13,3.88,94.12,0.24,0.6,0.35,0.0,0.01,2188.22,,,,,,,,,4.1,12.57,59.69,20.51,97.89,2.11,-111.27,2188.22,-2434.94,2142.02,1763.06,0.0,0.0,983.27,,4.1,59.69,20.51,,1
(주)제낙스,65620,2016,4,24,32401,  1차 금속 제조업 ,2002-06-27,2021/08/09,5.13,-5.55,0.0,0.0,7.74,-21.34,-28.9,10.92,-42.92,0.0,0.0,0.0,,,,,-25.06,-65.15,-97.62,-7.18,-7.25,-10.87,-13.94,-20.87,-7.28,-10.91,-36.94,-55.33,125.06,165.15,-32.46,-39.15,23.25,-9.86,0.64,0.0,-8.28,189.49,18.03,0.0,0.0,11.25,7.06,2.08,0.0,5.4,6.6,6.41,183.89,,,12.7,,,,283.47,-285.0,-197.63,,-184.69,6.72,24.16,7.2,5.09,93.28,53.4,46.6,278.77,174.68,135.42,21.59,16.37,1.37,247.54,0.0,2228.51,664.34,11.11,87.26,58.27,72.68,28.99,0.0,-24.4,39.45,73.88,-2.72,-3.2,35.22,1.84,70.23,827.82,916.91,-8.37,-9.89,-3.9,-35.92,-2.8,0.11,0.11,0.21,0.57,0.23,42.37,8.62,1.42,1.91,5.56,65.63,15.86,25.24,16.67,2.59,140.98,0.12,0.36,0.24,0.0,0.01,-1362.95,,,,,,,,,-2.43,-8.29,-42.8,-22.38,0.0,0.0,0.0,-1362.95,-5945.72,2269.37,1416.13,0.0,0.0,889.3,,-2.43,-42.8,-22.38,,1
(주)제낙스,65620,2017,4,24,32401,  1차 금속 제조업 ,2002-06-27,2021/08/09,27.64,-5.23,0.0,0.0,15.77,192.4,-3.66,69.39,1.97,0.0,0.0,0.0,,,,,-22.36,-66.38,-73.28,-6.24,-6.46,-7.13,-10.22,-11.28,-6.49,-7.16,-37.5,-41.4,122.36,166.38,-24.31,-12.38,18.9,-5.22,0.28,0.0,-5.29,182.74,18.71,0.0,0.0,9.44,6.72,1.72,0.0,5.0,8.2,6.89,351.21,,,72.68,,,,289.07,-214.0,-192.24,,-191.88,15.39,7.96,18.19,14.17,84.61,70.88,29.12,451.21,119.37,104.83,79.8,73.44,10.52,255.46,0.0,6460.04,667.71,3.95,41.08,27.21,75.54,13.87,0.0,-3.9,22.4,31.6,-3.14,-3.8,55.17,3.51,118.99,908.44,1147.64,-20.1,-26.13,-5.85,-67.43,-3.51,0.1,0.1,0.15,0.56,0.26,91.49,3.99,0.84,0.96,6.95,52.51,18.41,33.61,23.07,2.76,132.02,0.11,0.39,0.27,0.0,0.01,-1329.88,,,,,,,,,-1.86,-8.54,-47.06,-21.41,0.0,0.0,0.0,-1329.88,-5632.75,2327.85,1173.92,0.0,0.0,836.54,,-1.86,-47.06,-21.41,,1
(주)제낙스,65620,2018,4,24,32401,  1차 금속 제조업 ,2002-06-27,2021/08/09,-61.1,-25.53,0.0,0.0,-59.92,-67.59,-21.47,-81.86,-16.73,0.0,0.0,0.0,,,,,-15.06,-154.13,-176.47,-16.03,-16.04,-18.36,-26.61,-30.45,-16.68,-19.1,-70.9,-81.17,115.06,254.13,-31.5,-26.67,24.35,-4.71,4.61,0.0,-15.83,277.78,15.77,0.0,0.0,8.4,14.97,6.39,0.0,6.38,7.48,7.68,-18.16,,,-51.32,,,,230.0,-406.0,-323.74,,-354.51,12.82,19.29,14.71,10.35,87.18,33.03,66.97,81.84,263.96,168.33,26.6,21.47,2.45,301.04,0.0,5440.46,1044.22,5.53,202.79,145.99,73.92,56.81,0.0,-35.39,60.73,183.9,-6.31,-6.62,-7.36,-0.18,140.99,819.96,469.7,-30.6,-33.74,-20.49,-110.31,-6.33,0.1,0.11,0.17,0.46,0.26,142.13,2.57,0.71,0.79,6.61,55.24,19.37,41.76,17.4,2.4,152.2,0.12,0.38,0.25,0.0,0.0,-3710.25,,,,,,,,,-13.33,-31.98,-147.18,-71.74,0.0,0.0,0.0,-3710.25,-9600.71,2365.35,1259.53,0.0,0.0,2245.44,,-13.33,-147.18,-71.74,,1
(주)제이테크놀로지,35480,2012,4,91,32605,  스포츠 및 오락관련 서비스업 ,1999-11-18,2019/12/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,15.37,-17.31,-22.24,-9.33,-9.62,-12.36,-36.91,-46.81,-12.14,-15.59,-109.48,-138.84,84.63,117.31,-4.93,-2.79,2.69,-1.06,0.12,0.0,-10.86,121.58,7.1,4.7,0.0,2.15,1.56,4.53,19.97,2.02,3.19,3.19,196.58,,,72.24,,,,3163.1,-729.0,300.79,,-547.4,53.42,5.55,114.68,50.45,46.58,26.05,73.95,296.58,178.8,98.11,101.71,96.06,5.98,523.27,331.1,200.7,27546.21,260.72,283.86,201.62,68.04,82.24,2390.81,0.9,56.04,215.13,-5.39,-7.25,17.27,1.97,96.13,83.82,142.59,7.15,9.43,5.28,9.51,-6.42,0.56,0.7,2.13,6.33,0.75,7.18,50.81,1.04,1.1,18.73,19.49,985.92,19.14,0.0,3.58,101.98,1.19,19.67,0.52,0.07,0.01,-2870.64,,,,,,,,,-3.51,-124.41,-171381.39,-6.32,0.0,0.0,0.0,-2870.64,-10093.25,4037.37,1222.99,1073.01,0.0,889.25,,-3.51,-171381.39,-6.32,,1
(주)제이테크놀로지,35480,2013,4,91,32605,  스포츠 및 오락관련 서비스업 ,1999-11-18,2019/12/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23.95,-13.78,-46.98,-7.95,-9.16,-31.23,-25.72,-187.42,-9.54,-32.51,-67.75,-210.93,76.05,113.78,-33.19,-4.25,4.2,0.13,0.4,0.0,-28.44,143.84,17.02,2.62,2.78,2.72,1.98,6.07,26.02,4.33,10.73,10.73,12.54,,,20.43,,,,2535.0,-1260.0,-192.48,,-349.45,57.17,2.4,133.48,55.8,42.83,35.63,64.37,112.54,120.22,111.04,93.07,90.84,12.86,1263.09,0.0,209.24,22092.08,603.65,180.7,172.42,98.23,8.27,0.0,-4.26,37.32,104.76,-2.29,-10.19,22.1,1.63,86.0,64.43,144.48,-7.84,-13.52,-5.05,-7.59,-3.28,0.66,0.69,1.87,4.91,1.03,8.02,45.5,1.16,1.19,48.42,7.54,846.89,65.41,0.0,3.83,95.21,1.55,7.72,0.56,0.02,0.02,-603.54,,,,,,,,,-0.84,-10.69,-265.54,-1.27,0.0,0.0,0.0,-603.54,-22408.36,12514.1,2002.46,3790.61,2045.11,1452.54,,-0.84,-265.54,-1.27,,1
(주)제이테크놀로지,35480,2014,4,91,32605,  스포츠 및 오락관련 서비스업 ,1999-11-18,2019/12/12,-24.34,-25.28,0.0,0.0,-9.11,-35.76,-97.94,221.65,-3.34,0.0,0.0,0.0,,,,,42.52,18.18,3.63,13.45,13.3,2.66,27.62,6.45,14.01,2.8,74.17,13.13,57.48,81.82,-37.01,-4.73,4.7,0.02,0.12,0.0,6.1,118.47,22.24,0.44,7.25,3.89,3.11,7.31,13.09,6.63,27.03,12.88,172.42,,,65.28,,,,2031.5,70.0,760.32,,369.3,48.55,0.08,94.35,48.51,51.45,64.72,35.28,272.42,79.51,74.95,154.88,154.76,93.1,21297.14,0.22,6835.35,0.0,311.57,54.52,48.43,0.0,6.09,22.9,17.2,15.43,23.85,3.7,-3.01,40.96,1.72,73.07,63.62,110.05,35.59,81.37,12.56,14.79,3.87,0.73,0.77,1.52,4.08,1.41,15.34,23.79,1.37,1.39,91.72,3.98,1637.22,126.46,0.0,5.5,66.32,1.57,8.54,0.72,0.01,0.02,15419.47,,,,,,,,,28.4,334.05,0.0,33.44,80.35,19.65,10.87,15419.47,-8682.72,12389.38,2167.54,3824.83,4038.79,1734.02,,28.4,0.0,33.44,,1
(주)제이테크놀로지,35480,2017,4,91,189102,  스포츠 및 오락관련 서비스업 ,1999-11-18,2019/12/12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-54.47,-155.9,-247.36,-18.79,-19.14,-30.38,-32.84,-52.94,-27.92,-44.29,-55.58,-87.75,154.47,255.9,-95.39,-34.09,34.09,-0.07,0.14,0.0,-26.19,253.1,22.93,0.0,1.91,8.21,3.78,6.02,21.42,10.04,26.63,26.63,65.74,,,38.03,,,,178.26,-251.0,-325.85,,-277.91,57.74,0.53,136.62,57.43,42.26,58.3,41.7,165.74,72.5,70.04,145.57,144.81,1.17,145.32,1.68,0.0,0.0,0.0,71.54,68.04,99.81,3.5,11.3,18.08,17.04,29.23,-4.22,-6.37,23.85,0.69,470.17,344.15,558.43,-53.82,-131.75,-22.45,-182.79,-4.57,0.12,0.18,0.21,0.36,0.29,0.0,0.0,0.21,0.21,40.46,9.02,0.0,0.0,0.0,27.84,13.11,0.29,2.19,0.13,0.01,0.05,-3745.63,,,,,,,,,-5.67,-101.0,0.0,-46.15,0.0,0.0,0.0,-3745.63,-20394.75,7730.09,2766.57,4233.85,643.04,1275.58,,-5.67,0.0,-46.15,,1
(주)지란지교시큐리티,208350,2017,5,58,105802,  출판업 ,2014-12-24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,46.45,20.07,18.59,12.64,12.31,11.4,17.56,13.75,13.08,12.11,217.34,133.94,53.55,79.93,0.24,-0.07,0.17,-0.29,0.65,8.48,11.5,79.93,37.63,0.0,0.0,0.2,3.64,8.47,16.66,0.34,3.07,3.07,874.04,,,87.05,,,,1082.75,137.0,167.21,,217.34,53.21,0.0,113.73,53.21,46.79,70.1,29.9,974.04,66.74,61.63,220.95,220.95,90.62,0.0,0.0,286.43,0.0,0.0,42.65,34.35,83.12,8.29,19.96,29.13,14.01,19.98,28.61,123.38,64.44,11.38,86.78,76.3,153.5,31.67,67.61,9.47,15.44,120.92,0.61,0.65,0.87,10.83,2.05,8.72,41.85,1.15,1.15,0.0,0.0,0.0,0.0,0.0,3.04,119.88,1.31,17.99,0.79,0.0,0.01,22603.38,,,,,,,,,33.19,973.42,476161.3,54.12,56.67,43.33,34.35,22603.38,8484.64,12809.91,69.33,0.0,0.0,1239.49,,33.19,476161.3,54.12,,1
(주)지란지교시큐리티,208350,2018,5,58,105802,  출판업 ,2014-12-24,,29.2,77.83,0.0,-3.61,15.92,40.89,0.0,12.29,28.76,-66.78,-62.05,-63.22,,,,,40.71,5.18,5.63,3.93,3.57,3.88,4.64,4.92,3.79,4.12,68.62,48.3,59.29,94.82,-2.19,0.29,-0.12,0.16,0.62,-88.28,3.8,97.04,38.31,0.0,0.0,-0.12,6.73,19.68,12.97,-0.34,6.75,3.47,890.38,,,90.01,,,,1340.51,49.0,140.92,,69.42,58.02,0.0,138.23,58.02,41.98,82.07,17.93,990.38,51.15,50.02,360.73,360.73,140.47,0.0,0.0,305.19,0.0,0.0,21.85,19.6,0.0,2.25,4.41,41.94,3.75,4.57,12.51,999999999.0,77.23,15.95,81.18,63.98,154.02,38.34,183.37,6.88,11.25,0.0,0.69,0.73,0.9,13.25,2.98,10.78,33.86,1.23,1.23,0.0,0.0,0.0,0.0,0.0,3.64,100.28,1.56,16.67,0.91,0.0,0.02,25219.07,,,,,,,,,28.66,805.09,11113.05,46.9,79.96,20.04,12.01,25219.07,1608.38,20165.81,-62.0,0.0,0.0,3540.13,,28.66,11113.05,46.9,,1
(주)지란지교시큐리티,208350,2019,5,58,105802,  출판업 ,2014-12-24,,11.89,266.27,0.0,220.93,27.33,0.72,0.0,6.13,13.12,23.11,81.98,76.64,,,,,38.6,5.64,7.41,4.19,3.68,4.84,4.62,8.21,3.89,5.12,80.49,83.75,61.4,94.36,0.88,0.62,-0.51,0.09,0.47,-13.72,4.5,93.57,43.5,0.0,0.0,-0.54,7.22,19.6,20.19,-1.64,1.94,2.81,951.29,,,90.58,,,,1428.03,419.0,133.76,,80.49,52.23,0.0,109.34,52.23,47.77,77.47,22.53,1051.09,61.66,59.43,266.12,266.12,81.51,0.0,0.0,302.22,0.0,0.0,29.09,25.34,87.13,3.75,8.92,32.6,8.79,11.34,20.38,999999999.0,73.15,16.91,84.25,69.03,153.31,25.58,65.61,5.76,9.33,0.0,0.65,0.69,0.82,14.28,3.2,11.14,32.78,1.19,1.19,0.0,0.0,0.0,0.0,0.0,3.67,99.52,1.45,6.32,0.89,0.0,0.01,32935.22,,,,,,,,,33.45,225.19,20842.44,54.14,76.25,23.75,13.69,32935.22,3964.51,25111.82,-310.91,0.0,0.0,4169.81,,33.45,20842.44,54.14,,1
(주)지란지교시큐리티,208350,2020,5,58,105802,  출판업 ,2014-12-24,,6.9,2.45,0.0,-1.33,-4.72,17.53,0.0,-1.71,2.92,0.0,0.0,-123.47,,,,,33.41,-0.6,-2.71,-0.07,-0.37,-1.67,-0.5,-2.4,-0.4,-1.78,-8.8,-24.77,66.59,100.6,-2.27,0.13,-0.11,-0.08,0.22,0.0,-1.73,102.85,36.65,0.0,0.0,-0.1,6.23,20.66,31.6,-0.26,1.76,2.15,914.36,,,89.6,,,,7348.6,-131.0,875.09,,-44.42,57.42,0.69,134.87,57.02,42.58,72.13,27.87,1014.17,59.03,53.04,291.17,289.15,143.94,2864.72,1.06,177.01,2864.72,1618.43,38.64,27.34,58.02,11.3,21.62,37.7,12.95,17.96,-1.58,999999999.0,68.01,16.5,89.35,73.36,156.49,22.42,48.23,6.25,10.5,0.0,0.61,0.65,0.82,14.56,2.43,9.99,36.54,1.12,1.12,298.12,1.22,298.12,0.0,0.0,4.26,85.63,1.36,4.09,0.82,0.0,0.02,25881.91,,,,,,,,,24.59,189.51,29953.14,41.34,92.04,7.96,-6.56,25881.91,-1799.8,23822.02,-67.61,0.0,0.0,4047.99,,24.59,29953.14,41.34,,1
(주)지유온,111820,2017,4,63,106309,  정보서비스업 ,2010-06-18,2021/09/30,2.87,-5.66,0.0,0.0,7.76,2.01,9.12,2.39,-35.05,18.27,198.09,179.11,,,,,43.22,4.96,3.15,1.95,1.53,0.97,1.69,1.07,1.72,1.09,13.94,8.85,56.78,95.04,-1.62,0.77,0.27,-0.05,0.23,5.68,1.06,96.84,14.53,0.0,0.0,0.27,0.58,5.65,28.85,0.89,12.64,11.3,739.76,,,90.5,,,,1428.71,45.0,648.27,,70.81,84.28,2.05,535.99,82.55,15.72,90.32,9.68,821.6,17.41,17.14,1017.42,996.56,112.82,933.63,2.27,5233.67,933.63,17.84,10.72,9.17,66.89,1.55,1.84,75.99,3.9,4.32,3.06,13.25,81.32,7.4,274.2,49.81,289.62,-119.1,-295.4,-11.53,-37.89,18.19,0.31,0.35,0.34,2.81,3.26,119.92,3.04,0.36,0.37,18.39,19.85,18.39,0.0,0.0,1.75,208.89,2.01,9.59,0.33,0.0,0.0,9086.74,,,,,,,,,10.04,325.7,6247.03,32.98,45.05,54.95,9.54,9086.74,919.45,4093.73,75.07,0.0,0.0,164.18,,10.04,6247.03,32.98,,1
(주)카스,16920,2012,5,46,74605,  도매 및 상품 중개업 ,1990-01-04,,7.85,21.47,0.0,-2.33,14.3,4.72,-4.82,-3.44,6.43,910.47,0.0,0.0,,,,,27.84,3.92,0.93,4.84,4.37,1.03,11.57,2.73,5.16,1.22,59.05,13.94,72.16,96.08,-3.56,-1.36,1.24,-0.71,0.0,-78.3,2.42,99.64,16.45,0.0,0.15,1.22,1.41,13.72,138.06,2.23,3.76,4.11,412.98,,,84.32,,,,7527.28,72.0,72.34,,295.27,65.34,33.93,188.49,43.17,34.66,35.8,64.2,501.57,96.82,73.87,123.1,81.33,22.4,113.3,180.83,263.99,170.04,42.92,179.33,148.26,83.33,31.07,90.72,12.26,47.34,132.23,2.37,1.29,29.48,4.13,59.43,30.24,77.41,4.62,6.27,2.97,2.76,3.15,1.12,1.31,2.95,15.05,1.79,11.36,32.12,1.68,2.61,4.73,77.22,6.66,27.8,61.03,4.36,83.76,3.31,5.62,0.95,0.0,0.01,24287.14,,,,,,,,,21.44,195.37,1335.76,19.95,83.95,16.05,4.64,24287.14,444.1,20389.06,1513.76,0.0,188.02,1752.19,,21.44,1335.76,19.95,,1
(주)카스,16920,2013,5,46,74605,  도매 및 상품 중개업 ,1990-01-04,,3.6,13.99,0.0,-2.39,12.74,-1.26,12.4,0.05,1.8,-17.49,-8.01,0.0,,,,,32.51,3.18,0.84,3.8,3.42,0.9,9.71,2.56,3.95,1.04,48.72,12.82,67.49,96.82,-2.66,-1.65,1.73,-1.0,0.0,6.31,2.76,99.49,20.12,0.0,0.36,1.7,1.35,9.06,76.87,2.87,4.73,4.78,413.24,,,84.21,,,,7662.85,66.0,-292.5,,243.62,62.28,38.63,165.09,38.22,37.72,34.58,65.42,501.82,109.1,61.25,162.12,99.5,13.78,113.23,100.81,258.72,171.41,43.76,189.22,111.11,49.19,78.12,113.19,23.86,46.67,134.97,1.52,1.3,28.47,4.13,59.35,33.71,84.95,-2.32,-3.25,-1.52,-1.44,1.84,1.07,1.24,3.05,15.33,1.66,10.71,34.07,1.68,2.64,4.65,78.57,7.0,24.35,55.02,4.1,88.99,2.97,4.87,0.98,0.0,0.01,30320.11,,,,,,,,,25.83,126.01,4277.05,24.46,83.67,16.33,3.42,30320.11,647.83,25369.83,2144.65,0.0,458.8,1699.01,,25.83,4277.05,24.46,,1
