회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,현금및현금성자산(*)(IFRS)(천원),유동금융자산(*)(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),이연법인세자산(IFRS)(천원),상각후원가측정 유가증권(IFRS)(천원),매출채권(IFRS)(천원),미수금(IFRS)(천원),단기대여금(IFRS)(천원),선급금(IFRS)(천원),기타유동자산(*)(IFRS)(천원),상품(IFRS)(천원),제품(IFRS)(천원),반제품(IFRS)(천원),재공품(IFRS)(천원),원재료(부재료)(IFRS)(천원),저장품(소모품)(IFRS)(천원),미착품(IFRS)(천원),완성건물(IFRS)(천원),용지(IFRS)(천원),미완성공사(IFRS)(천원),미완성건물(IFRS)(천원),기타재고자산(IFRS)(천원),장기대여금(IFRS)(천원),장기당기손익인식금융자산(IFRS)(천원),투자부동산(*)(IFRS)(천원),토지(IFRS)(천원),건물 및 부속설비(IFRS)(천원),구축물(IFRS)(천원),기계장치(IFRS)(천원),중장비(IFRS)(천원),시설장치(IFRS)(천원),제설비(IFRS)(천원),미착자산(IFRS)(천원),차량운반구(IFRS)(천원),선박(IFRS)(천원),항공기(IFRS)(천원),"공구,기구,비품(IFRS)(천원)",리스개량자산(IFRS)(천원),임대(주택)자산(IFRS)(천원),임차개량자산(IFRS)(천원),건설중인자산(IFRS)(천원),유형탐사평가자산(IFRS)(천원),임대주택용지(IFRS)(천원),미완성임대주택(IFRS)(천원),임대주택토지(IFRS)(천원),완성임대주택(IFRS)(천원),임대주택(IFRS)(천원),기타임대주택자산(IFRS)(천원),기타유형자산(IFRS)(천원),영업권(IFRS)(천원),개발비(IFRS)(천원),특허권(IFRS)(천원),기타산업재산권(IFRS)(천원),컴퓨터소프트웨어(IFRS)(천원),브랜드(IFRS)(천원),라이선스와 프랜차이즈(IFRS)(천원),저작권(IFRS)(천원),회원권(IFRS)(천원),제이용권(사용권)(IFRS)(천원),개발중인 무형자산(IFRS)(천원),무형탐사평가자산(IFRS)(천원),제호와 출판표제(IFRS)(천원),"조리법, 공식, 모형, 설계 및 시제품(IFRS)(천원)",배출권자산(IFRS)(천원),기타무형자산(IFRS)(천원),장기매출채권(IFRS)(천원),*특수관계자장기매출채권(IFRS)(천원),장기공사미수금(IFRS)(천원),장기분양미수금(IFRS)(천원),장기미수금(IFRS)(천원),*특수관계자 장기미수금(IFRS)(천원),장기임대미수금(IFRS)(천원),장기미청구공사(IFRS)(천원),장기임대주택채권(IFRS)(천원),장기대출채권(IFRS)(천원),장기미수수익(IFRS)(천원),장기보증금(IFRS)(천원),기타장기채권(IFRS)(천원),매입채무(IFRS)(천원),미지급금(*)(IFRS)(천원),보증금(*)(IFRS)(천원),미지급배당금(IFRS)(천원),미지급비용(IFRS)(천원),단기차입금(IFRS)(천원),단기매입채무 및 기타유동채무(IFRS)(천원),선수금(*)(IFRS)(천원),장기당기법인세부채(미지급법인세)(IFRS)(천원),(추정공사손실)(IFRS)(천원),이연법인세부채(IFRS)(천원),기타유동부채(*)(IFRS)(천원),사채(*)(IFRS)(천원),전환사채(IFRS)(천원),신주인수권부사채(IFRS)(천원),장기차입금(*)(IFRS)(천원),장기매입채무(*)(IFRS)(천원),기타장기충당부채(*)(IFRS)(천원),장기공사선수금(IFRS)(천원),기타비유동부채(IFRS)(천원),보통주자본금(IFRS)(천원),우선주자본금(IFRS)(천원),주식발행초과금(IFRS)(천원),감자차익(IFRS)(천원),합병차익(IFRS)(천원),재평가적립금(2001년 이전)(IFRS)(천원),기타자본잉여금(IFRS)(천원),주식할인발행차금(IFRS)(천원),배당건설이자(IFRS)(천원),자기주식(IFRS)(천원),매도가능금융자산평가손익(IFRS)(천원),환산 관련 외환차이 적립금(환율변동차이)(IFRS)(천원),파생상품평가이익(IFRS)(천원),파생상품평가손실(IFRS)(천원),기타포괄손익누계액(*)(IFRS)(천원),주식매입선택권(IFRS)(천원),이익준비금(IFRS)(천원),기업합리화적립금(IFRS)(천원),재무구조개선적립금(IFRS)(천원),기업발전적립금(IFRS)(천원),기타법정적립금(IFRS)(천원),재평가손익(IFRS)(천원),보험수리적손익(IFRS)(천원),기술개발준비금(IFRS)(천원),연구및인력개발준비금(IFRS)(천원),사업손실준비금(IFRS)(천원),퇴직급여적립금(IFRS)(천원),기타임의적립금(IFRS)(천원),기타이익잉여금(IFRS)(천원),미처분이익잉여금(결손금)(IFRS)(천원),*전기이월미처분이익잉여금(결손금)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),상품매출액(IFRS)(천원),제품매출액(IFRS)(천원),건설계약으로 인한 수익(공사수익)(IFRS)(천원),임대수익(IFRS)(천원),분양수익(IFRS)(천원),수수료수익(IFRS)(천원),기타수익(IFRS)(천원),당기상품매입액(IFRS)(천원),기초제품재고액(IFRS)(천원),(기말제품재고액)(IFRS)(천원),(대체)(IFRS)(천원),종업원 급여비용(IFRS)(천원),급여(IFRS)(천원),퇴직급여(IFRS)(천원),복리후생비(IFRS)(천원),보험료(IFRS)(천원),여비교통비(IFRS)(천원),임차료(IFRS)(천원),접대비(IFRS)(천원),감가상각비(IFRS)(천원),세금과공과(IFRS)(천원),광고선전비(IFRS)(천원),차량유지비(IFRS)(천원),연구개발비(IFRS)(천원),경상연구개발비(IFRS)(천원),대손상각비(IFRS)(천원),미분양주택관리비(IFRS)(천원),기타(IFRS)(천원),이자수익(IFRS)(천원),배당금수익(IFRS)(천원),외환차손(IFRS)(천원),외화환산손실(IFRS)(천원),지분법이익(IFRS)(천원),투자자산처분이익(IFRS)(천원),"유형,리스자산처분이익(IFRS)(천원)",무형자산처분이익(IFRS)(천원),사채상환이익(IFRS)(천원),법인세환급액(IFRS)(천원),대손충당금환입액(IFRS)(천원),전기오류수정이익(IFRS)(천원),채무면제이익(IFRS)(천원),보험차익(IFRS)(천원),이자비용(IFRS)(천원),기타대손상각비(IFRS)(천원),재고자산감모손실(IFRS)(천원),외환차손(IFRS)(천원).1,외화환산손실(IFRS)(천원).1,지분법적용투자주식손상차손(IFRS)(천원),기부금(IFRS)(천원),투자자산처분손실(IFRS)(천원),보상비(IFRS)(천원),법인세추납액(IFRS)(천원),전기오류수정손실(IFRS)(천원),법인세비용(IFRS)(천원),label
(주)셀트리온,68270,2019,1,21,32101,  의료용 물질 및 의약품 제조업 ,2018-02-09,,526092843.0,79100000.0,715728800.0,0.0,0.0,690252563.0,24578686.0,0.0,13365758.0,21079752.0,933052.0,153674771.0,0.0,9468089.0,97486402.0,8490278.0,0.0,0.0,0.0,0.0,0.0,671995.0,0.0,0.0,2918467.0,265594837.0,227584827.0,7396977.0,77844474.0,0.0,0.0,382843945.0,0.0,431350.0,0.0,0.0,23211339.0,0.0,0.0,0.0,27037415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318102323.0,0.0,0.0,14288657.0,0.0,0.0,0.0,0.0,6726143.0,0.0,0.0,0.0,0.0,0.0,61434294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10336067.0,0.0,40940910.0,63308751.0,0.0,10846.0,92133509.0,0.0,0.0,29117262.0,0.0,0.0,0.0,31528345.0,0.0,0.0,0.0,100899100.0,0.0,0.0,0.0,0.0,128337853.0,0.0,786358491.0,0.0,0.0,0.0,9059091.0,0.0,0.0,-177062953.0,0.0,0.0,0.0,0.0,2590863.0,0.0,2281397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535958081.0,0.0,0.0,270117927.0,0.0,272236216.0,0.0,981870269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163526799.0,25927483.0,0.0,4787376.0,0.0,1142635.0,86203.0,747638.0,1210373.0,1990473.0,4566439.0,0.0,116427322.0,22861793.0,0.0,0.0,9672410.0,0.0,0.0,3177467.0,2164910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759508.0,1582361.0,0.0,0.0,0.0,0.0,0.0,0.0,79351820.0,1
(주)셀트리온,68270,2020,1,21,32101,  의료용 물질 및 의약품 제조업 ,2018-02-09,,615216684.0,10034381.0,1220640659.0,0.0,0.0,1139308335.0,81204741.0,0.0,16555640.0,25820927.0,5836084.0,155062585.0,0.0,20369382.0,155708887.0,9232501.0,0.0,0.0,0.0,0.0,0.0,125684.0,0.0,0.0,0.0,275791752.0,241949143.0,7396978.0,83279031.0,0.0,0.0,392225787.0,0.0,559250.0,0.0,0.0,20249196.0,0.0,0.0,0.0,16341105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522078128.0,0.0,0.0,21487704.0,0.0,0.0,0.0,0.0,10004070.0,0.0,0.0,0.0,0.0,0.0,66333619.0,0.0,0.0,0.0,0.0,7271482.0,0.0,0.0,0.0,0.0,0.0,0.0,9396546.0,0.0,26003292.0,115582540.0,0.0,10846.0,126198557.0,0.0,0.0,54270548.0,0.0,0.0,0.0,57697576.0,0.0,0.0,0.0,142605860.0,0.0,0.0,0.0,0.0,134997805.0,0.0,812155732.0,0.0,0.0,0.0,9059091.0,0.0,0.0,-191825374.0,0.0,0.0,0.0,0.0,13208899.0,0.0,2281397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875878961.0,0.0,0.0,210117927.0,0.0,500225081.0,0.0,1689786997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198527948.0,31664381.0,0.0,3986958.0,0.0,429796.0,46231.0,780172.0,1718372.0,2191366.0,3041099.0,0.0,168118598.0,17475179.0,0.0,0.0,9962266.0,0.0,135348.0,7181601.0,4391381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17232045.0,12797752.0,0.0,0.0,0.0,0.0,0.0,0.0,135618816.0,1
(주)신화다이나믹스,1770,2012,1,24,32401,  1차 금속 제조업 ,1988-11-23,,10418555.0,1269000.0,31668762.0,0.0,,31376820.0,227675.0,0.0,40540.0,474619.0,0.0,1415833.0,951690.0,0.0,21987439.0,1876520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333807.0,8973944.0,6594562.0,1124585.0,11904691.0,0.0,0.0,0.0,0.0,345682.0,0.0,0.0,482123.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,773041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14094430.0,246262.0,0.0,0.0,70539.0,0.0,0.0,217648.0,0.0,0.0,0.0,217648.0,0.0,0.0,0.0,0.0,0.0,91664.0,0.0,0.0,6074390.0,0.0,1410861.0,0.0,0.0,0.0,205054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31573842.0,799860.0,0.0,93073417.0,0.0,68613216.0,0.0,0.0,0.0,0.0,24460201.0,0.0,2142303.0,1415833.0,0.0,4256854.0,998959.0,80548.0,115876.0,64326.0,3676.0,2360.0,47752.0,353707.0,0.0,2080.0,31664.0,0.0,0.0,297410.0,0.0,1330.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,561948.0,728697.0,0.0,0.0,0.0,0.0,0.0,0.0,131233.0,1
(주)신화다이나믹스,1770,2013,1,24,32401,  1차 금속 제조업 ,1988-11-23,,5306120.0,0.0,32379181.0,146065.0,,35572189.0,685703.0,0.0,29937.0,136316.0,0.0,1831630.0,1112323.0,0.0,15935072.0,1926022.0,0.0,0.0,0.0,0.0,0.0,30814.0,0.0,0.0,3295664.0,8973944.0,6594562.0,1130145.0,11942281.0,0.0,0.0,0.0,0.0,345682.0,0.0,0.0,498792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773041.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9550624.0,310941.0,0.0,0.0,44240.0,0.0,0.0,195986.0,0.0,0.0,0.0,195986.0,0.0,0.0,0.0,0.0,0.0,58331.0,0.0,0.0,6074390.0,0.0,1410861.0,0.0,0.0,0.0,205054.0,0.0,0.0,0.0,-5661.0,0.0,0.0,0.0,-5661.0,0.0,2663600.0,0.0,816419.0,0.0,0.0,5390323.0,0.0,0.0,0.0,0.0,0.0,23040000.0,0.0,-1879533.0,0.0,77052874.0,0.0,75918106.0,0.0,0.0,0.0,0.0,1134768.0,0.0,1415833.0,1831630.0,0.0,4235432.0,1040801.0,64827.0,120859.0,61870.0,4369.0,2411.0,41122.0,339845.0,0.0,1300.0,33740.0,0.0,0.0,203096.0,0.0,145251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482839.0,192988.0,0.0,0.0,0.0,0.0,0.0,0.0,-558193.0,1
(주)신화다이나믹스,1770,2014,1,24,32401,  1차 금속 제조업 ,1988-11-23,,2719013.0,1080000.0,27583471.0,0.0,,30957916.0,548301.0,0.0,30148.0,165021.0,0.0,1705066.0,727092.0,0.0,17499618.0,2054713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257520.0,8973944.0,6594562.0,1130145.0,11958181.0,0.0,0.0,0.0,0.0,345682.0,0.0,0.0,509245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773041.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8351899.0,198794.0,0.0,0.0,49864.0,0.0,0.0,180849.0,0.0,0.0,0.0,180849.0,0.0,0.0,0.0,0.0,0.0,47940.0,0.0,0.0,6074390.0,0.0,1410861.0,0.0,0.0,0.0,205054.0,0.0,0.0,0.0,-7372.0,0.0,0.0,0.0,-7372.0,0.0,2681900.0,0.0,816419.0,0.0,0.0,5390323.0,0.0,0.0,0.0,0.0,0.0,20840000.0,0.0,405000.0,0.0,62011801.0,0.0,61169128.0,0.0,0.0,0.0,0.0,842673.0,0.0,1831630.0,1705066.0,0.0,4123169.0,1144609.0,5086.0,125658.0,62951.0,1870.0,3623.0,42522.0,296788.0,0.0,1300.0,35501.0,0.0,0.0,88942.0,0.0,68422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221436.0,10341.0,0.0,0.0,0.0,0.0,0.0,0.0,478906.0,1
(주)신화다이나믹스,1770,2015,1,24,32401,  1차 금속 제조업 ,1988-11-23,,4336663.0,528000.0,25522056.0,348935.0,,25359949.0,132276.0,0.0,30041.0,111787.0,0.0,1627688.0,421019.0,0.0,15147962.0,1675577.0,0.0,0.0,0.0,0.0,0.0,28655.0,0.0,0.0,3219377.0,8973944.0,6594562.0,1130145.0,11991521.0,0.0,0.0,0.0,0.0,353944.0,0.0,0.0,522180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773041.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6314454.0,142619.0,0.0,0.0,64375.0,0.0,0.0,58600.0,0.0,0.0,0.0,58600.0,0.0,0.0,0.0,0.0,0.0,29817.0,0.0,0.0,6074390.0,0.0,1410861.0,0.0,0.0,0.0,205054.0,0.0,0.0,0.0,-7716.0,0.0,0.0,0.0,-7716.0,0.0,2706190.0,0.0,816419.0,0.0,0.0,5390323.0,0.0,0.0,0.0,0.0,0.0,20840000.0,0.0,1981288.0,0.0,57212357.0,0.0,56396530.0,0.0,0.0,0.0,0.0,815827.0,0.0,1705066.0,1627688.0,0.0,4196772.0,1140067.0,68912.0,126449.0,38054.0,3889.0,2669.0,43356.0,298904.0,0.0,1300.0,31545.0,0.0,0.0,1673110.0,0.0,15993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212784.0,9398.0,0.0,0.0,0.0,0.0,0.0,0.0,586271.0,1
(주)신화다이나믹스,1770,2016,1,24,32401,  1차 금속 제조업 ,1988-11-23,,5450625.0,287852.0,32276016.0,578842.0,,38056467.0,592682.0,0.0,218033.0,391510.0,0.0,2528256.0,211462.0,0.0,7706354.0,1570120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181234.0,8973944.0,6594562.0,1132195.0,12050021.0,0.0,0.0,0.0,0.0,353944.0,0.0,0.0,552461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773041.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10088323.0,217245.0,0.0,0.0,53675.0,0.0,0.0,58600.0,0.0,0.0,0.0,58600.0,0.0,0.0,0.0,0.0,0.0,31859.0,0.0,0.0,6074390.0,0.0,1410861.0,0.0,0.0,0.0,205054.0,0.0,0.0,0.0,-7562.0,0.0,0.0,0.0,-7562.0,0.0,2748690.0,0.0,816419.0,0.0,0.0,5390323.0,0.0,0.0,0.0,0.0,0.0,22240000.0,0.0,467598.0,0.0,70158673.0,0.0,69600960.0,0.0,0.0,0.0,0.0,557713.0,0.0,1627688.0,2528256.0,0.0,4769818.0,1145258.0,70038.0,136769.0,59050.0,8493.0,2703.0,51585.0,303192.0,0.0,1300.0,26606.0,0.0,0.0,710061.0,0.0,1762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296342.0,37676.0,0.0,0.0,0.0,0.0,0.0,0.0,223000.0,1
(주)신화다이나믹스,1770,2017,1,24,32401,  1차 금속 제조업 ,1988-11-23,,6077438.0,336000.0,24736699.0,1846154.0,,30809629.0,581679.0,0.0,33168.0,42010.0,0.0,2303204.0,338460.0,0.0,13655104.0,1892874.0,0.0,0.0,0.0,0.0,0.0,2682.0,0.0,0.0,3143090.0,8973944.0,6594562.0,1202195.0,12091521.0,0.0,0.0,0.0,0.0,418742.0,0.0,0.0,756529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773041.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13170069.0,243293.0,0.0,0.0,54955.0,0.0,0.0,60898.0,0.0,0.0,0.0,60898.0,0.0,0.0,0.0,1500000.0,0.0,74755.0,0.0,0.0,6074390.0,0.0,1410861.0,0.0,0.0,0.0,205054.0,0.0,0.0,0.0,-8249.0,0.0,0.0,0.0,-8249.0,0.0,2778990.0,0.0,816419.0,0.0,0.0,5390323.0,0.0,0.0,0.0,0.0,0.0,22240000.0,0.0,-2072773.0,0.0,61275313.0,0.0,60846059.0,0.0,0.0,0.0,0.0,429254.0,0.0,2528256.0,2303204.0,0.0,4641453.0,1201425.0,86162.0,126334.0,68265.0,4538.0,2844.0,66032.0,355464.0,0.0,1300.0,24421.0,0.0,0.0,5624051.0,0.0,67017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341278.0,370542.0,0.0,0.0,0.0,0.0,0.0,0.0,-566143.0,1
(주)신화다이나믹스,1770,2018,1,24,32401,  1차 금속 제조업 ,1988-11-23,,8733108.0,0.0,21590282.0,0.0,0.0,22152709.0,11127709.0,0.0,3592.0,57353.0,0.0,2646353.0,829225.0,0.0,10464896.0,1709844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3104947.0,8973944.0,6594562.0,1202195.0,12388811.0,0.0,0.0,0.0,0.0,201611.0,0.0,0.0,760745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12454331.0,512157.0,0.0,0.0,51779.0,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,500000.0,0.0,94883.0,0.0,0.0,6074390.0,0.0,1410861.0,0.0,0.0,0.0,205054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8162.0,0.0,2791090.0,0.0,816419.0,0.0,0.0,5390323.0,0.0,0.0,0.0,0.0,0.0,19840000.0,0.0,-2486310.0,0.0,71644133.0,0.0,71177760.0,0.0,0.0,0.0,0.0,466373.0,0.0,2303204.0,2606532.0,0.0,4855253.0,1211598.0,64732.0,124091.0,53814.0,7590.0,2789.0,66527.0,359921.0,0.0,1300.0,16441.0,0.0,0.0,508484.0,0.0,198633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144298.0,0.0,72354.0,17493.0,0.0,0.0,0.0,0.0,0.0,0.0,884629.0,1
(주)신흥,4080,2014,1,46,74605,  도매 및 상품 중개업 ,1991-02-08,,32038.0,400.0,19797550.0,2180494.0,,20599968.0,0.0,400.0,464784.0,546865.0,25158627.0,2720934.0,0.0,3981129.0,1675215.0,0.0,747267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26698399.0,8138821.0,16918308.0,1453197.0,338020.0,0.0,0.0,0.0,0.0,180272.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555081.0,0.0,0.0,0.0,0.0,3105503.0,0.0,0.0,0.0,783281.0,0.0,0.0,0.0,0.0,0.0,,269156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9103244.0,1132062.0,0.0,0.0,626910.0,0.0,0.0,1534310.0,0.0,0.0,0.0,1693264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6733070.0,0.0,6040081.0,0.0,0.0,0.0,1623912.0,0.0,0.0,-775386.0,0.0,0.0,0.0,0.0,0.0,0.0,3398200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34957570.0,0.0,31704195.0,0.0,123605084.0,75925807.0,42630435.0,0.0,0.0,0.0,0.0,5048842.0,0.0,0.0,0.0,0.0,16472046.0,10268415.0,820071.0,1097488.0,277459.0,1413707.0,0.0,506580.0,898685.0,0.0,4506068.0,0.0,713724.0,0.0,231738.0,0.0,560396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408701.0,36036.0,0.0,0.0,0.0,0.0,0.0,0.0,1666578.0,1
(주)신흥,4080,2015,1,46,74605,  도매 및 상품 중개업 ,1991-02-08,,71861.0,2800.0,20901212.0,1855204.0,,21985863.0,0.0,2800.0,756096.0,828159.0,26420340.0,2819432.0,0.0,3304198.0,1672530.0,0.0,288373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23825280.0,20319004.0,20808234.0,1383345.0,202132.0,0.0,0.0,0.0,0.0,166710.0,0.0,0.0,0.0,0.0,0.0,0.0,114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2172292.0,0.0,0.0,0.0,0.0,3105503.0,0.0,0.0,0.0,783281.0,0.0,0.0,0.0,0.0,0.0,,269156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8951163.0,529454.0,3415175.0,0.0,576694.0,0.0,0.0,1755004.0,0.0,0.0,0.0,1913538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6733070.0,0.0,6040081.0,0.0,0.0,0.0,1621194.0,0.0,0.0,-755910.0,0.0,0.0,0.0,0.0,0.0,0.0,3398200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34957570.0,0.0,35994751.0,0.0,124093746.0,75984431.0,43254727.0,0.0,0.0,0.0,0.0,4854588.0,0.0,0.0,0.0,0.0,15976160.0,9828525.0,861292.0,1131335.0,278728.0,1380083.0,0.0,458742.0,934796.0,0.0,4820958.0,0.0,652803.0,0.0,308292.0,0.0,570182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514140.0,276847.0,0.0,0.0,0.0,0.0,0.0,0.0,1580090.0,1
(주)신흥,4080,2016,1,46,74605,  도매 및 상품 중개업 ,1991-02-08,,173283.0,0.0,19879084.0,1835026.0,,20501149.0,617027.0,0.0,991706.0,1056500.0,19766630.0,2474917.0,0.0,3291286.0,1662696.0,0.0,781397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24304207.0,19782947.0,19329601.0,1186660.0,120331.0,0.0,0.0,0.0,0.0,151854.0,0.0,0.0,0.0,0.0,0.0,0.0,114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759417.0,0.0,0.0,0.0,0.0,2846465.0,0.0,0.0,0.0,100476.0,0.0,0.0,0.0,0.0,0.0,,449156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8748279.0,505110.0,3858146.0,0.0,584686.0,0.0,0.0,1833930.0,0.0,0.0,0.0,1963266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6733070.0,0.0,6040081.0,0.0,0.0,0.0,1618257.0,0.0,0.0,-727779.0,0.0,0.0,0.0,0.0,0.0,0.0,3398200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34957570.0,0.0,37851169.0,37851169.0,124314821.0,74779950.0,44656300.0,0.0,0.0,0.0,0.0,4878572.0,0.0,0.0,0.0,0.0,15991947.0,9978422.0,784554.0,1013911.0,291042.0,1198292.0,0.0,379994.0,963467.0,0.0,3980955.0,0.0,605030.0,0.0,154441.0,0.0,446629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881801.0,107927.0,0.0,0.0,0.0,0.0,0.0,0.0,939994.0,1
