회사명,거래소코드,회계년도,소속코드,통계청 한국표준산업분류 코드 10차(대분류),산업코드,산업명,상장일,상장폐지일,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,"매출채권 대 상,제품비율",매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,"상품,제품회전률","원,부재료회전률",재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수
(주)에이치에스애드,041375,2014/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,-5.73,-8.34,-6.70,-28,0,-17.20,0,5.83,11.74,0,0,24.29,0,0,32.27,3.05,0,2.27,2.58,2.55,0,1.90,12.86,0,9.57,130.36,0,97.02,29.03,0,0,2.08,2.57,1.91,67.73,96.95,0.04,0.21,0.37,0.27,96.99,18.82,0.10,0.21,0.32,15.07,103.14,0.22,65.21,10.89,0,39.50,90.41,0,0,0,"42,798.18",970,0,"2,922.04","9,858.03",942.62,1.56,"1,303.56",95.89,0,"2,330.54",95.89,4.11,21.03,78.97,"1,042.62",19.56,17.45,125.47,125.47,7.90,0,0,0,116.21,0,0,375.49,363.38,98.86,12.11,13.09,19.46,0.33,1.59,12.07,15.48,19.01,9.43,115.06,4.30,115,3.11,734.29,2.45,2.84,14.27,0.84,0.84,4.22,42.80,1.05,1.64,222.89,0.87,0.87,0,0,0,0,0,1.25,292.18,23.25,225.29,0.48,0,0.01,"53,494.47",0,0,0,0,0,0,0,0,20.33,"5,547.89",0,23.55,79.43,20.57,9.62,"53,494.47","7,017.91","42,493.23",484.67,"2,538.46",236.76,723.44,0,20.33,0,23.55,0
(주)에이치에스애드,041375,2015/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,16.78,15.43,16.98,-4.24,0,7.17,0,10.98,10.44,0,0,12.24,0,0,30.96,2.64,0,2.20,2.35,2.32,0,1.93,11.35,0,9.45,124.83,0,103.97,26.94,0,0,2.04,2.34,1.95,69.04,97.36,0.26,0.11,0.52,0.22,97.17,18.71,0.11,0.12,0.21,11.11,102.73,0.13,4.95,8.83,0,45.49,91.36,0,0,0,"47,265.59","1,040",0,"-3,318.30","10,992.26","1,057.07",1.40,"1,248.28",96.05,0,"2,428.85",96.05,3.95,19.99,80.01,"1,157.07",19.79,17.61,123.86,123.86,1.68,0,0,0,150.49,0,0,400.36,387.98,99.86,12.38,13.37,18.50,2.33,11.66,18.68,26.32,18.26,10.57,109.11,4.58,121.62,-0.43,-14.69,-0.34,-0.42,23.02,0.88,0.89,4.30,47.27,1.11,1.51,241.94,0.92,0.92,0,0,0,0,0,1.11,327.49,21.84,241.50,0.51,0,0.01,"57,029.63",0,0,0,0,0,0,0,0,18.56,"5,123.93",0,22.74,81.92,18.08,9.67,"57,029.63","7,284.97","46,720.34",287.73,"1,947.29",266.86,522.43,0,18.56,0,22.74,0
(주)에이치에스애드,041375,2016/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,6.67,40.58,7.16,91.58,0,80.23,0,16.30,-4.74,0,0,-5.23,0,0,34.35,5.31,0,4.16,4.01,4,0,3.13,19.11,0,14.97,239.15,0,187.39,25.11,0,0,3.18,4.02,3.15,65.65,94.69,0.14,0.07,0.32,1.33,94.72,18.75,0.11,0.07,0.24,12.35,120.30,0.07,"2,062.82",5.75,0,53.13,92.57,65.95,4.90,35.20,"45,025.10","1,874",0,"3,538.01","12,402.59","1,245.66",1.48,"2,391.49",96.49,0,"2,746.23",96.49,3.51,21.79,78.21,"1,345.66",16.12,14.66,126.89,126.89,2.82,0,0,0,138.23,0,0,358.92,348.96,0,9.96,10.61,20.45,0,0.01,61.52,79.59,20.17,12.46,127.92,4.95,136.33,0.23,"5,829.69",0.18,0.24,76.62,0.75,0.76,3.60,45.03,0.95,1.21,301.45,0.78,0.78,0,0,0,0,0,0.84,434.09,20.19,178.47,0.43,0,0.01,"59,738.17",0,0,0,0,0,0,0,0,18.23,"3,817.95",0,25,73.28,26.72,16.65,"59,738.17","13,017.35","43,774.79",165.64,"1,968.77",261.31,550.30,0,18.23,0,25,0
(주)에이치에스애드,041375,2017/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,24.10,24.40,24.33,8.63,0,-0.15,0,10.49,21.86,0,0,17.88,0,0,30.62,4.73,0,3.41,3.77,3.75,0,2.70,18.34,0,13.21,259.79,0,187.11,24.73,0,0,2.79,3.78,2.72,69.38,95.27,-0.30,0.10,-0.41,1.07,95.66,16.93,0.09,0.11,0.31,19.24,117.06,0.10,"3,550.05","3,550.05",0,57.38,93.27,56.53,3.80,30.21,"54,866.54","1,871",0,"3,937.92","13,899.45","1,386.86",1.36,"2,597.86",96.66,0,"2,896.39",96.66,3.34,19.40,80.60,"1,486.86",17.20,15.83,122.48,122.48,8.33,0,0,0,127.33,0,0,415.45,406.80,0,8.65,9.46,17.74,0,0.01,38.83,44.05,18.10,13.87,121.81,4.31,138.63,6.05,"198,364.24",4.88,6.81,45.92,0.79,0.80,3.87,54.87,1,1.20,304.57,0.82,0.82,0,0,0,0,0,0.91,402.10,23.21,165.85,0.46,0,0.01,"64,816.31",0,0,0,0,0,0,0,0,15.94,"3,329.93",0,22.26,74.40,25.60,15.32,"64,816.31","12,924.55","48,224.59",300.21,"2,216.42",267.12,883.42,0,15.94,0,22.26,0
(주)에이치에스애드,041375,2018/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,-0.08,5.40,-3,16.06,,-7.16,0,-27.06,3.35,0,0,84.39,0,0,32.11,5.32,,3.06,3.95,3.94,,2.27,23.45,,13.51,287.95,,165.90,25.42,,,2.34,3.97,2.29,67.89,94.68,-1.30,0.10,-0.02,0.18,96.03,18.46,0.10,0.11,0.32,18.86,129.72,0.09,5.23,10.45,0,24.19,89.91,0,0,0,"54,155.06","1,620",,"-6,108.19","9,985.76",891.09,1.31,"2,879.47",93.84,0,"1,523.71",93.84,6.16,14.16,85.84,991.09,43.49,38.19,111.88,111.88,2.75,0,0,0,118,0,0,606.14,592.27,99.86,13.87,19.71,9.97,1.74,12.27,43.31,39.73,12.73,8.91,128.68,6.41,133.82,-1.87,-92.40,-1.60,-2.17,51.30,0.74,0.75,4.41,54.16,0.89,1.08,337.89,0.78,0.78,0,0,0,0,0,0.88,414.39,15.59,150.54,0.42,0,0.01,"69,832.51",0,0,,0,0,0,0,0,17.18,"3,403.89",0,23.21,77.31,22.69,13.20,"69,832.51","12,078.27","53,987.31",311.88,"2,227.27",281.91,945.87,0,17.18,0,23.21,0
(주)에이치에스애드,041375,2019/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,-22.90,-12.43,-23.98,-47.34,,-57.23,0,7.54,-5.27,0,0,-6.40,0,0,30.87,2.96,,1.38,2.36,2.34,,1.10,14.11,,6.60,145.10,,67.90,43.02,,,1.18,2.36,1.11,69.13,97.04,-0.63,0.11,-0.01,0.24,97.71,18.70,0.10,0.11,1.26,55.96,98.90,0.10,12.74,7.40,0,29.51,90.62,0,0,0,"49,094.78",679,,"1,372.86","10,266.48",965.81,1.12,"1,450.97",92.52,0,"1,237.55",92.52,7.48,19.75,80.25,"1,065.81",37.85,35.94,116.83,116.83,3.02,0,0,0,122.24,0,0,406.28,400.96,86.43,5.31,7.88,13.33,0.92,4.67,22.88,22.35,17.90,9.66,117.73,8.50,108.84,-5.16,-449.27,-4.14,-4.55,27.13,0.79,0.80,4.77,49.09,0.95,1.17,311.08,0.85,0.85,0,0,0,0,0,0.98,372.67,11.77,148.17,0.45,0,0.02,"63,690.14",0,0,,0,0,0,0,0,20.33,"3,545.20",0,22.34,82.94,17.06,6.19,"63,690.14","6,629.03","52,822.59",310.54,90.69,290.13,"3,547.16",0,20.33,0,22.34,0
(주)에이치에스애드,041375,2020/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,7.29,-44.36,10.12,10.77,,655.67,0,19.43,-22.61,0,0,-27.77,0,0,37.68,4.23,,13.50,2.88,2.87,,9.17,13.74,,43.88,160.73,,513.07,23.79,,,9.21,2.90,9.26,62.32,95.77,13.37,0.06,0,0.23,84.83,24.10,0.12,0.06,1.57,48.20,117.26,0.05,5.28,5.25,0,40.98,92.14,0,0,0,"37,996.86","5,131",,"5,607.93","12,366.66","1,172.91",1.15,"1,607.28",94.97,0,"1,886.83",94.97,5.03,21.99,78.01,"1,272.91",22.89,21.80,123.48,123.48,7.78,0,0,0,125.48,0,0,354.80,349.79,90.98,5.01,6.10,18.06,0.85,3.86,61.97,295.27,20.26,11.73,138.04,9.14,150.97,7.73,710.93,6.03,9.19,70.74,0.68,0.69,3.25,38,0.86,1.05,346.58,0.72,0.72,0,0,0,0,0,0.85,429.38,10.94,157.82,0.40,0,0.01,"95,051.58",0,0,,0,0,0,0,0,28.28,"9,508.95",0,43.08,55.04,44.96,31.34,"95,051.58","38,822.94","52,320.19",131.93,102.81,268.79,"3,404.92",0,28.28,0,43.08,0
(주)에이치에스애드,041375,2021/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,11.16,47.17,10.69,-8.49,,-78.51,0,9.87,16.88,0,0,19.98,0,0,36.50,3.31,,2.48,2.62,2.41,,1.80,11.01,,8.25,147.07,,110.27,26.94,,,1.63,2.43,1.82,63.50,96.69,-0.03,-0.24,0,0.25,96.74,23.78,0.12,-0.25,1.28,48.30,115.07,-0.23,1.04,1.70,0,45.97,92.85,0,0,0,"44,410.98","1,103",,"-4,058.03","13,619.99","1,298.60",1.21,"1,470.74",94.57,0,"1,740.77",94.57,5.43,21.73,78.27,"1,398.60",25,24.13,122.04,122.04,0.52,0,0,0,141.70,0,0,360.11,356.54,90.16,3.58,4.55,17.08,3.48,16,63.36,"999,999,999",20.18,12.99,130.41,7.22,143.71,1.54,34.63,1.20,1.74,0,0.73,0.73,3.32,44.41,0.93,1.23,297.88,0.77,0.77,0,0,0,0,0,0.92,397.61,13.86,208.75,0.42,0,0.01,"71,178.68",0,0,,0,0,0,0,0,19.05,"4,838.28",0,27.60,83.92,16.08,9,"71,178.68","8,466.17","59,736",-631.21,92.20,298.02,"3,217.50",0,19.05,0,27.60,0
(주)에이치에스애드,041375,2022/12,7,71,137103,전문 서비스업,0000/00/00,0000/00/00,-8.65,71.50,-10.03,-17.92,,-20.55,0,5.92,20.79,0,0,15.32,0,0,31.47,2.25,,1.63,2.19,1.96,,1.42,8.38,,6.08,120.72,,87.60,35.64,,,1.28,1.98,1.44,68.53,97.75,0.18,-0.16,0,0.19,97.60,19.82,0.11,-0.17,1.36,52.91,83.59,-0.19,1.94,2.14,0,49,93.25,0,0,0,"53,643.58",876,,996.40,"14,408.80","1,381.43",0.91,"1,207.20",93.14,0,"1,358.08",93.14,6.86,25.20,74.80,"1,481.43",27.21,26.71,125.32,125.32,1.98,0,0,0,147.46,0,0,296.80,294.91,94.49,1.88,2.52,18.82,4.64,18.41,22.76,"999,999,999",23.50,13.81,107.75,7.02,108.59,-3.48,-56.13,-2.60,-2.85,0,0.87,0.88,3.73,53.64,1.14,1.56,233.37,0.93,0.93,0,0,0,0,0,1.08,337.10,14.25,155.97,0.51,0,0.01,"72,645.44",0,0,,0,0,0,0,0,21.28,"2,899.12",0,23.32,83.96,16.04,7,"72,645.44","7,557.45","60,992.64",-511.07,61.05,346.43,"4,198.94",0,21.28,0,23.32,0
(주)에이케이네트워크,075828,2015/12,7,68,126800,부동산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.99,3.07,0,2.89,3.55,3.15,0,2.97,15.08,0,14.19,38.36,0,36.09,44.69,0,0,3.34,3.19,3,76.01,96.93,0.01,0.37,0,0.21,96.94,8.02,2.19,0.38,0.08,36.61,53.16,0.48,0.52,1.03,0,60.69,60.69,0,0,0,"62,491.99",902,0,"-75,298.10","25,439.65",154.40,0,"1,917.90",97.76,88.70,"4,373.35",11.05,2.24,20.92,79.08,254.40,10.69,10.57,123.97,14.01,8.13,0,0.65,458.70,0,5.10,0,378.07,377.01,0,1.06,1.17,18.90,74.82,357.71,4.09,9.41,12.70,1.54,95.13,2.18,192.29,-39.14,-41.37,-30.96,-60.25,8.37,1.03,1.04,4.91,12.50,1.30,0,0,1.05,9.30,1.19,307.98,9.31,1.40,45.90,182.47,2,45.97,603.82,0.58,0.01,0,"1,824.78",0,0,0,0,0,0,0,0,7.50,"4,407.89",0,14.60,53.69,46.31,19.78,"1,824.78",385.16,979.74,45.80,137.41,267.39,9.28,0,7.50,0,14.60,0
(주)에이케이네트워크,075828,2016/12,7,68,126800,부동산업,0,0,-18.51,-30.77,-18.27,-21.88,0,-49.30,-53.37,3.60,99.70,0,0,-29.22,0,0,12.83,1.20,0,0.73,1.46,1.36,0,0.83,5.79,0,3.53,14.98,0,9.15,57.55,0,0,1.18,1.37,0.83,87.17,98.80,-0.36,0.31,0,1.59,99.16,2.98,0.89,0.31,0.05,27.67,47,0.46,0.81,0.66,0,62.06,62.06,0,0,0,"62,399.26",457,0,"19,001.54","13,177.31",163.55,0,749.12,98.06,50.60,"5,049.86",48.44,1.94,26.59,73.41,263.55,7.30,3.23,246.08,121.57,47.95,0,50.33,85.24,400.43,"1,964.40",12.57,276.05,149.85,47.92,126.20,57.65,58.21,62.96,236.75,2.97,3.70,16.50,1.64,86.57,1.86,79.40,-25.63,-29.89,-18.82,-14.94,3.85,1.13,1.14,4.82,12.48,1.48,40.38,9.04,1.16,4.06,1.61,226.13,16.99,1.82,91.65,9.81,37.19,53.76,712.53,0.71,0,0,"1,436.24",0,0,0,0,0,0,0,0,7.25,"5,011.13",0,5.75,51.47,48.53,12.74,"1,436.24",209.94,739.24,77.85,175.36,221.12,12.74,0,7.25,0,5.75,0
(주)에이케이네트워크,075828,2017/12,7,68,126800,부동산업,0,0,-61.04,0,-65.05,-28.41,0,-35.73,-94.49,2.23,-4.03,0,0,141.12,0,0,11.65,0.90,0,0.49,1.89,1.56,0,0.85,4.03,0,2.21,10.73,0,5.88,61.91,0,0,1.24,1.56,0.86,88.35,99.10,-0.30,0.22,0,0,99.40,2.40,0.69,0.22,0.04,37.93,0,0.63,0,1.58,0,62.88,62.88,150,55.67,"2,550.63","59,884.87",294,0,"36,456.51","5,971.35",169.43,0,536.32,87.98,7.97,732.07,80.97,12.02,69.78,30.22,269.43,17.22,17.22,291.15,267.93,248.41,0,12.05,12.15,0,155.65,0,43.31,43.31,0,0,0,57.76,0,0,2.18,3.69,43.88,1.69,54.75,2.74,31.93,475.31,0,143.63,46.30,4.03,1.74,1.74,4.49,11.98,2.84,38.76,9.42,1.83,3.02,4.62,79.06,162.99,4.75,0,9.55,38.21,36.49,"1,671.54",1.31,0,0.01,"1,052.52",0,0,0,0,0,0,0,0,13.63,0,0,4.39,54.45,45.55,11.17,"1,052.52",143.30,573.10,53.20,107.72,165.51,9.69,0,13.63,0,4.39,0
(주)에이케이디앤씨,071170,2013/12,7,68,126801,부동산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68,-5.68,0,-6.88,0,0,0,-913.91,0,"-1,105.66",0,0,0,-5.69,-5.68,-6.88,0,0,0,0,0,0,"400,700",58.57,0.02,17.20,1.56,87.98,81.54,1.14,0.58,1.17,0,0,0,0,0,0,0,"-27,641",0,"-1,525,334.40",0,0,0,"-45,695.60",98.95,72.37,"9,412.63",27.34,1.05,0,104.17,0,0,0,"3,553.97",981.89,10.23,0,0,74.47,0,0,0,0,0,0,0,105.43,96.16,101.38,0,-4.80,-4.81,0,0,0,0,0,-45.54,-46.79,-47.44,0,-4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.34,0,0,0,0,0,0,0,0,-0.65,-950.74,0,0,0,0,0,-52.34,-276.42,161.95,47.54,10.20,0.06,4.32,0,-0.65,0,0,0
(주)에이케이디앤씨,071170,2014/12,7,68,126801,부동산업,0,0,50.35,113.32,50.54,0,0,0,37.25,0,0,0,0,32.67,0,0,27.13,-9.86,0,-19.99,-8.25,-8.26,0,-16.74,0,0,0,"-1,661.51",0,"-3,368.91",0,0,0,-8.44,-8.26,-16.74,72.87,109.86,-10.13,9.91,0,5.95,119.99,3.62,0.99,8.26,0.08,53.94,81.08,7.43,6.08,7.64,0,0,0,0,0,0,"842,477.70","-168,445",0,"-548,386.60",0,0,0,"-83,075.70",99.07,65.98,"10,680.61",33.70,0.93,0,116.71,0,0,0,"3,482.89","1,184.78",120.41,0,43.29,67.93,0,0,0,0,0,0,0,118.33,96.23,113.68,0,-0.99,-1.02,0,0,118.27,1.17,143.46,-46.47,-47.71,-54.24,-77.81,-0.99,0.84,0.84,0,168.50,0.75,0,0,0.85,2.69,1.23,295.85,0,1.77,4.08,4.93,74.09,85.70,976.90,0.82,0.16,0,-267.46,0,0,0,0,0,0,0,0,-2.21,"-2,277.59",0,-3.17,0,0,0,-267.46,"-1,684.45",365.95,835.31,107.55,100.22,7.97,0,-2.21,0,-3.17,0
(주)에이케이디앤씨,071170,2015/12,7,68,126801,부동산업,0,0,-45.16,-12.65,-45.44,0,0,0,-47.12,0,107.79,0,0,-16.17,0,0,26.64,18.57,0,8.18,34.75,34.74,0,15.30,0,0,0,"6,501.49",0,"2,862.48",0.64,0,0,31.30,34.74,15.30,73.36,81.43,-10.39,8.55,0,1.29,91.82,1.75,0.06,9.32,0.04,37,133.55,14.05,282.70,21,0,0,0,0,0,0,"1,750,577.30","143,124",0,"1,102,396.80",0,0,0,"325,074.50",98.58,63.94,"6,951.86",35.54,1.42,0,108.87,0,0,0,91.11,32.85,6.29,0,28.81,0,36.61,28.81,78.71,0,0,0,0,0,-9.62,8,0,2.17,1.96,0,0,52.86,0.59,37.86,38.39,522.65,41.80,15.82,2.17,1.87,1.87,0,350.12,1.64,10.65,34.28,1.89,5.45,2.90,125.92,8.38,9.30,8.47,7.57,48.21,169.88,"1,591.43",1.35,0,0.01,"3,280.64",0,0,0,0,0,0,0,0,49.50,"31,984.41",0,18.74,8.60,91.40,43.63,"3,280.64","1,431.24",282.05,"1,497.50",53.80,9.25,6.80,0,49.50,0,18.74,0
(주)에이케이씨앤씨,060814,2012/12,7,68,126800,부동산업,0,0,0.94,-45.13,0.95,0,0,0,0,0,0,0,0,-0.24,0,0,0,0,0,0,-0.75,-0.95,0,-24,0,0,0,-97.04,0,"-2,461.54",0,0,0,-0.95,-0.95,-24,0,0,0,0,0,0,"12,107.74",2.18,0.13,95.26,0.01,31.99,159.67,11.66,15.20,15.27,0,0,0,0,0,0,0,"-123,077",0,"-3,222.81",0,0,0,"-4,851.95",99.49,65.05,"19,667.32",34.77,0.51,0,209.14,0,0,0,47.57,16.62,0,0,0,0,0,0,0,0,0,0,0,0,-109.64,152.22,0,-0.04,-0.04,0,0,0,0,0,-2.15,-2.96,-4.50,0,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150.90,0,0,0,0,0,0,0,0,-0.29,"-19,986.89",0,0,0,0,0,-150.90,"-12,307.69",270.91,"11,821.90",47,16.36,0.62,,-0.29,,,
(주)에이케이씨앤씨,060814,2013/12,7,68,126800,부동산업,0,0,0.07,-45.03,0.28,0,0,0,0,0,0,0,0,-41.02,0,0,0,0,0,0,-2.16,-2.38,0,-84.82,0,0,0,-245.43,0,"-8,743.72",0,0,0,-2.38,-2.38,-84.82,0,0,0,0,0,0,"38,187.39",0.61,1.85,96.94,0,31.99,335.58,32.78,54.14,54.23,0,0,0,0,0,0,0,"-437,186",0,"-3,336.61",0,0,0,"-12,271.31",99.70,64.87,"33,440.87",35.02,0.30,0,293.85,0,0,0,33.93,11.92,0,0,0,0,0,0,0,0,0,0,0,0,-194.15,152.62,0,-0.03,-0.03,0,0,0,0,0,-0.22,-0.42,-0.64,0,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.37,0,0,0,0,0,0,0,0,-0.19,"-24,186.51",0,0,0,0,0,-100.37,"-43,718.61",268.49,"42,491.92",48,809.48,0.34,,-0.19,,,
(주)에이케이씨앤씨,060814,2014/12,7,68,126800,부동산업,0,0,286.68,-45.06,287.58,0,0,0,469.65,0,0,0,0,-15.09,0,0,0,"-2,638.59",0,"110,128.62",-0.91,-1.19,0,49.80,0,0,0,-299.42,0,"12,496.96",1.46,0,0,49.85,-1.19,49.80,0,"2,738.59","112,767.21",105.08,0,0,3.09,20.91,46.60,3,0.01,31.94,656.39,0.03,0.18,0.27,0,0,0,0,0,0,567.38,"624,848",0,"-1,534,843.80",0,0,0,"-14,970.85",99.93,95.35,"152,651.91",4.65,0.07,0,118.79,0,0,0,"3,568.52",165.92,0.13,0,0,98.10,0,0,0,0,0,0.28,0,119.41,97.13,116.30,0,-3.63,"1,049.09",0,0,"220,894.99",250.50,"351,411.78",-32.47,-33.17,-38.57,"-135,551.17",-25.11,0,0,0,0.11,0,0,0,0,0,0,"718,384.71",0,0,0.02,0,0,0.40,176.48,0,"1,968.18",0,"63,935.90",0,0,0,0,0,0,0,0,32.07,"28,042,061.40",0,"112,686.21",0.65,99.35,97.73,"63,935.90","62,484.78",416.08,59.62,48,927.24,0.19,0,32.07,0,"112,686.21",0
(주)에이케이씨앤씨,060814,2015/12,7,68,126800,부동산업,0,0,9.57,-98.68,9.58,0,0,0,7.93,0,571.86,0,0,-0.17,0,0,0,-242.39,0,"-2,447.73",-0.37,-0.44,0,-4.47,0,0,0,-184.80,0,"-1,866.15",0,0,0,-4.24,-0.44,-4.47,0,342.39,"-2,205.34",125.77,0,2.10,"1,634.47",5.65,5.08,4.82,0,69.98,"1,293.42",0.19,0.25,0.26,0,0,0,0,0,0,"3,812","-93,307",0,"-185,445.83",0,0,0,"-9,239.75",99.94,93.92,"167,564.51",6.08,0.06,0,121.42,0,0,0,"1,415.65",86.09,0.01,0,0,101.06,0,0,0,0,0,0,0,123.13,92.88,114.36,0,-1.46,-18.46,0,0,"54,773.75",34.21,"57,311.62",-32.42,-34.43,-39.37,"-22,564.13",-1.93,0,0,0,0.76,0,0,0,0,0.03,0,"189,132.34",0,0,0.04,0,0,2.92,"3,300.43",0,518.17,0,"-7,735.17",0,0,0,0,0,0,0,0,-3.54,"-257,839,133.33",0,"-2,029.16",0,0,0,"-7,735.17","-9,330.74",561.31,479.42,50,504.61,0.23,0,-3.54,0,"-2,029.16",0
(주)에이케이씨앤씨,060814,2016/12,7,68,126800,부동산업,0,0,12.05,0,12.06,0,0,0,14.52,0,0,0,0,0,0,0,0,0,0,0,-0.64,-0.68,0,-0.91,0,0,0,-316.90,0,-419.83,0,0,0,-0.68,-0.68,-0.91,0,0,0,0,0,0,"2,197",28.42,34.55,23.40,0,0,"98,300",0.18,0.22,0.23,0,0,0,0,0,0,0,"-20,992",0,"-359,014.08",0,0,0,"-15,844.81",99.95,95.98,"187,774.06",4.02,0.05,0,119.98,0,0,0,"2,973.39",119.61,0.01,0,0,99.32,0,0,0,0,0,0,0,120.74,96.59,116.61,0,-2.58,-3.08,0,0,0,0,0,-9.27,-9.54,-11.12,0,-3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-131.25,0,0,0,0,0,0,0,0,-0.05,"-4,375,133.33",0,0,0,0,0,-131.25,"-2,099.16",625.12,514.54,68.40,759.84,0,0,-0.05,0,0,0
(주)에이케이씨앤씨,060814,2017/12,7,68,126800,부동산업,0,0,21.21,0,21.22,0,0,0,21.57,0,0,0,0,0,0,0,0,"-1,944.19",0,"-4,018.53",-0.58,-0.59,0,-1.22,0,0,0,-318.85,0,-659.04,0,0,0,-0.75,-0.59,-1.22,0,"2,044.19","-2,074.34","1,556.05",0,0.02,"1,347.48",19.71,21.78,35.85,0,0,"98,300",0.40,0.42,0.44,0,0,0,0,0,0,820,"-32,952",0,"-189,247.34",0,0,0,"-15,942.39",99.96,96.26,"227,622.90",3.74,0.04,0,117.59,0,0,0,85.31,3.19,0,0,0,0,0,0,0,0,0,99.59,0,0,-17.22,102.55,0,-1.24,-1.58,0,0,"330,045.55",158.91,"361,865.58",-7.86,-9.01,-9.24,"-33,430.57",-1.25,0,0,0,0.16,0,0,0,0,0.01,0,"1,158,046.51",0,0,0,0,0,0.63,"27,333.33",0,"3,172.73",0,-477.50,0,0,0,0,0,0,0,0,-0.16,"-15,916,566.67",0,-582.31,0,0,0,-477.50,"-3,295.20",701.51,"1,275.96",65.05,775.18,0,0,-0.16,0,-582.31,0
